target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.8,3680.7105931381884,77.11,13801.0,1790107034.9229,1790107044.3239,0.72,1252.0,18,-420
1395,1389.8,3855.4775402948085,79.67,13801.0,1790107054.4191,1790107063.392,0.72,1327.0,17,-420
1545,1537.0,4016.1787543201444,82.18,13801.0,1790107073.3822,1790107082.0117,0.72,1455.0,17,-420
1702,1695.0,4099.504421010091,88.34,13801.0,1790107092.4216,1790107100.8598,0.755,1612.0,17,-420
1852,1845.0,4071.721332866529,98.13,13801.0,1790107110.6898,1790107119.1851,0.795,1785.0,17,-420
2010,2002.0,4067.5076061872105,106.06,13801.0,1790107129.2214,1790107137.7248,0.84,1942.0,17,-420
2167,2146.9,4063.4948954319307,103.39,12989.1,1790107147.6363,1790107156.1686,0.845,1957.0,17,-420
2317,2310.0,4059.9661380583675,108.59,12989.1,1790107166.0752,1790107174.6043,0.885,2085.0,17,-420
2475,2467.0,4056.9239074642087,121.23,13813.5,1790107184.4662,1790107193.0302,0.93,2212.0,17,-420
2625,2617.0,4053.6455803749177,134.1,13813.5,1790107203.4522,1790107212.0078,0.98,2332.0,17,-420
2782,2741.4,4050.154802733789,148.11,13801.0,1790107222.3117,1790107230.8612,1.02,2415.0,17,-420
2932,2739.1,4050.8860568062296,149.29,13801.0,1790107240.7152,1790107249.2854,1.02,2415.0,17,-420
3090,2740.2,4051.414876401936,149.88,12989.1,1790107259.1203,1790107267.6956,1.02,2415.0,17,-420
