"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.2","1230","1237","13429.8","810","13801","True","-1.8","none","51.83","10.81","54.14","46.6","47","95.8","48.6","True","1790111356.9183","1790111375.416","20.671","18.2159","18.4946","0.2787","4636640039046.299","FLOP/s","True","35","38","0x0000000000000400"
"1395","1392.2","1387","1395","13801","13801","13801","True","-2.8","none","56.18","13.12","59.3","46.5","47","95.7","52.25","True","1790111385.6315","1790111402.0498","18.499","16.158","16.4245","0.2665","5227177831090.887","FLOP/s","True","31","34","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","62.33","32.59","64.55","46.9","48","98.6","55.8","True","1790111412.2421","1790111427.0775","16.876","14.621","14.8368","0.2158","5776644425139.912","FLOP/s","True","27","31","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","72.99","42.32","75.82","48.3","49","99","64.65","True","1790111437.1404","1790111450.5792","15.797","13.2425","13.4391","0.1966","6377991681077.365","FLOP/s","True","24","29","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","83.76","22","89.26","50","51","98.2","75.78","True","1790111460.9835","1790111473.333","14.734","12.178","12.3531","0.1751","6935477365737.836","FLOP/s","True","23","27","0x0000000000000400"
"2010","2002","2002","2002","13182.4","810","13801","True","-8","none","96.31","13.23","105.75","51.9","53","92.8","86.7","True","1790111483.7317","1790111495.1214","13.629","11.2277","11.3847","0.1569","7522502671168.759","FLOP/s","True","21","25","0x0000000000000400"
"2167","2160","2160","2160","13151.4","810","13801","True","-7","none","103.37","13.81","111.25","53","54","95","92.52","True","1790111505.4123","1790111516.1394","13.108","10.5551","10.7257","0.1706","8001860470659.198","FLOP/s","True","20","24","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","117.98","18.84","128.5","55.6","58","96.3","104.11","True","1790111526.554","1790111536.4182","11.999","9.7269","9.8695","0.1426","8683192922947.587","FLOP/s","True","19","22","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","139.67","24.82","155.58","59.6","62","95.3","122.8","True","1790111546.4953","1790111555.7797","11.454","9.1123","9.2807","0.1684","9268888371615.93","FLOP/s","True","17","21","0x0000000000000400"
"2625","2590.1","2565","2617","13801","13801","13801","False","-34.9","below","165.85","30.73","183.09","64.1","66","97.6","144.66","True","1790111565.9932","1790111574.825","10.906","8.7024","8.8355","0.1331","9705431313598.297","FLOP/s","True","16","20","0x0000000000000400"
"2782","2603.1","2565","2760","13801","13801","13801","False","-178.9","below","165.82","25.39","180.57","64.4","67","96","144.18","True","1790111585.0212","1790111593.8718","10.902","8.7165","8.8492","0.1328","9689755494894.93","FLOP/s","True","17","20","0x0000000000000400"
"2932","2605.3","2565","2745","13801","13801","13801","False","-326.7","below","168.04","47.94","180.91","65.6","68","100","146.24","True","1790111603.8824","1790111612.7462","10.866","8.7169","8.865","0.1481","9689313519195.566","FLOP/s","True","17","20","0x0000000000000400"
"3090","2601.4","2565","2760","13036.8","810","13801","False","-488.6","below","162.85","19.93","181.35","64.5","68","90.6","141.75","True","1790111622.7923","1790111631.655","10.857","8.7205","8.8647","0.1442","9685300567159.479","FLOP/s","True","17","20","0x0000000000000400"
