"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","13801","13801","13801","True","-1.2","none","67.37","10.86","72.14","46","47","97","62.14","True","1790110758.9677","1790110774.1727","17.466","14.9752","15.206","0.2307","4216954658713.0874","FLOP/s","True","28","32","0x0000000000000400"
"1395","1392.4","1387","1395","13801","13801","13801","True","-2.6","none","73.23","11.52","79.07","46.5","47","94.3","67.12","True","1790110784.4866","1790110797.98","15.828","13.2772","13.4897","0.2126","4756278513767.575","FLOP/s","True","25","29","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","78.26","12.18","84.6","47.2","48","96.8","70.56","True","1790110808.3634","1790110820.5776","14.17","12.0123","12.2166","0.2043","5257113366120.004","FLOP/s","True","23","26","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","86.98","12.61","95.86","48.6","50","95.2","77.93","True","1790110830.483","1790110841.5459","13.135","10.8755","11.0681","0.1927","5806633526028.816","FLOP/s","True","20","24","0x0000000000000004;0x0000000000000400"
"1852","1845","1845","1845","13117.3","810","13801","True","-7","none","103.52","13.59","112.79","50.4","52","92.6","91.26","True","1790110851.656","1790110861.8158","12.015","10.0","10.1623","0.1623","6314989748662.505","FLOP/s","True","19","22","0x0000000000000004;0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","119.01","30.36","129.72","53","55","96","104.29","True","1790110871.7062","1790110881.0636","11.421","9.2226","9.3539","0.1312","6847267203036.684","FLOP/s","True","17","21","0x0000000000000004;0x0000000000000400"
"2167","2159.5","2152","2160","13036.8","810","13801","True","-7.5","none","123.28","13.68","136.5","53.5","56","90.2","106.9","True","1790110891.2675","1790110900.1183","10.878","8.6872","8.8499","0.1627","7269297600365.223","FLOP/s","True","17","20","0x0000000000000400"
"2317","2310","2310","2310","12934.9","810","13801","True","-7","none","136.75","16.52","155.43","56.3","59","93.2","118.27","True","1790110910.1031","1790110918.3218","10.358","8.0541","8.2124","0.1582","7840673674196.312","FLOP/s","True","15","19","0x0000000000000400"
"2475","2456.4","2430","2467","13801","13801","13801","True","-18.6","none","151.59","16.14","176.91","59.1","62","92.9","130.4","True","1790110928.5134","1790110936.3653","9.798","7.756","7.849","0.093","8142041112452.334","FLOP/s","True","14","18","0x0000000000000004;0x0000000000000400"
"2625","2472.3","2415","2617","13801","13801","13801","False","-152.7","below","155.24","18.45","174.15","59.7","63","93.9","132.42","True","1790110946.451","1790110954.3356","9.828","7.7745","7.8843","0.1098","8122715998779.308","FLOP/s","True","15","18","0x0000000000000004;0x0000000000000400"
"2782","2465.3","2415","2760","13801","13801","13801","False","-316.7","below","157.15","23.93","172.71","60.3","63","95.3","134.27","True","1790110964.3421","1790110972.243","9.795","7.7793","7.8987","0.1194","8117663704986.978","FLOP/s","True","15","18","0x0000000000000004;0x0000000000000400"
"2932","2481.7","2407","2760","12934.9","810","13801","False","-450.3","below","148.5","19.62","174.76","59.5","63","87.3","127.06","True","1790110982.2084","1790110990.1215","9.828","7.7848","7.9137","0.1288","8111901974909.798","FLOP/s","True","15","18","0x0000000000000004;0x0000000000000400"
"3090","2478.8","2415","2760","13801","13801","13801","False","-611.2","below","154.68","20.01","173.12","60.3","63","93.5","132.23","True","1790110999.9643","1790111007.8558","9.829","7.7878","7.8914","0.1036","8108827744481.525","FLOP/s","True","15","18","0x0000000000000004;0x0000000000000400"
