target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.4,4445.397172552553,62.83,13801.0,1790111044.8906,1790111063.3764,0.72,1252.0,36,-420
1395,1392.3,5009.068962357694,66.92,13368.0,1790111073.7239,1790111090.1092,0.72,1335.0,32,-420
1545,1537.0,5532.094197600231,73.42,13337.0,1790111100.2932,1790111115.162,0.72,1455.0,30,-420
1702,1695.0,6111.36778708466,82.23,13281.4,1790111125.1109,1790111138.5348,0.7575000000000001,1612.0,26,-420
1852,1845.0,6646.305499999808,96.03,13801.0,1790111148.543,1790111160.8873,0.795,1792.0,25,-420
2010,2002.0,7212.718217298898,113.52,13182.4,1790111171.1935,1790111182.5735,0.84,1942.0,23,-420
2167,2160.0,7670.546743955231,116.86,13801.0,1790111192.9659,1790111203.695,0.84,1942.0,22,-420
2317,2310.0,8319.338252513442,131.64,13812.1,1790111214.077,1790111223.925,0.885,2085.0,20,-420
2475,2467.0,8881.40036312045,155.7,13801.0,1790111233.9654,1790111243.217,0.935,2227.0,18,-420
2625,2524.1,9038.730407739204,166.4,13801.0,1790111253.4032,1790111262.478,0.95,2280.0,18,-420
2782,2532.6,9033.310288036455,167.64,13801.0,1790111272.3713,1790111281.4649,0.95,2280.0,18,-420
2932,2524.2,9027.292279360094,167.14,13801.0,1790111291.3576,1790111300.4564,0.945,2280.0,18,-420
3090,2531.6,9013.239566584409,166.79,13801.0,1790111310.4323,1790111319.5188,0.945,2272.0,19,-420
