"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.1","1230","1237","13801","13801","13801","True","-1.9","none","48.48","13.9","51.87","39.5","40","97.3","44.2","True","1790109403.0834","1790109415.1703","14.123","11.8933","12.0867","0.1934","289574753924.42145","byte/s","True","22","26","0x0000000000000400"
"1395","1392","1387","1395","13810.5","13801","14001","True","-3","none","49.66","11.1","54.09","40.9","42","95.2","44.84","True","1790109425.2773","1790109436.3781","13.063","10.9151","11.1048","0.1897","315526998387.4038","byte/s","True","21","24","0x0000000000000400"
"1545","1537","1537","1537","13117.3","810","13801","True","-8","none","51.56","11.08","56.76","42.3","43","94.5","46.04","True","1790109446.3306","1790109456.5279","11.953","10.053","10.1973","0.1444","342585206257.6929","byte/s","True","19","22","0x0000000000000400"
"1702","1695","1695","1695","13036.8","810","13801","True","-7","none","55.28","12.39","61.83","43.6","44","92.1","49.4","True","1790109466.3868","1790109475.6383","11.469","9.0968","9.2493","0.1524","378593588576.75104","byte/s","True","17","21","0x0000000000000400"
"1852","1845","1845","1845","12989.1","810","13801","True","-7","none","61.05","13.59","68.96","45","46","91.9","53.86","True","1790109485.8873","1790109494.2773","10.358","8.2445","8.3902","0.1457","417734625127.6603","byte/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","65.66","14.63","73.19","46.5","47","93.2","58.44","True","1790109504.216","1790109512.5901","10.376","8.2201","8.3737","0.1536","418971516895.4269","byte/s","True","15","19","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","67.19","17.19","74.34","47.5","48","95.9","59.34","True","1790109522.6344","1790109531.0125","10.315","8.2159","8.3788","0.1629","419186430706.27136","byte/s","True","15","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","71.15","22.43","77.53","48.8","50","93.7","62.58","True","1790109541.0268","1790109549.3743","10.379","8.2139","8.3449","0.131","419288574667.66034","byte/s","True","15","19","0x0000000000000400"
"2475","2467","2467","2467","12934.9","810","13801","True","-8","none","77.6","17.48","85.01","50.3","51","89","68.79","True","1790109559.5274","1790109567.8716","10.359","8.21","8.3467","0.1366","419486052849.8031","byte/s","True","15","19","0x0000000000000400"
"2625","2617","2617","2617","12934.9","810","13801","True","-8","none","82.63","20.43","93.71","52.3","53","93.2","73.5","True","1790109577.9202","1790109586.2469","10.325","8.205","8.3343","0.1294","419745470442.0416","byte/s","True","15","19","0x0000000000000400"
"2782","2748.1","2745","2760","12989.1","810","13801","False","-33.9","below","88.32","19.78","98.32","51.6","52","93.8","77.53","True","1790109596.2953","1790109604.6368","10.327","8.2057","8.3364","0.1307","419707310453.13464","byte/s","True","16","19","0x0000000000000400"
"2932","2754.5","2752","2760","13801","13801","13801","False","-177.5","below","89.45","22.75","98.12","50.6","51","95","79.23","True","1790109614.6678","1790109623.014","10.297","8.2075","8.3465","0.1391","419617723137.1271","byte/s","True","16","19","0x0000000000000400"
"3090","2754.1","2752","2760","12934.9","810","13801","False","-335.9","below","90.2","22.73","97.82","49.7","50","92.5","79.82","True","1790109632.929","1790109641.2722","10.296","8.2071","8.3413","0.1342","419635081239.0998","byte/s","True","15","19","0x0000000000000400"
