"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.6","1230","1237","13801","13801","13801","True","-1.4","none","43.6","15.67","44.99","42.9","43","98.7","40.09","True","1790111977.9255","1790111996.2569","21.274","18.0982","18.3261","0.2279","2862281869787.5713","FLOP/s","True","34","39","0x0000000000000400"
"1395","1393.4","1387","1395","13801","13801","13801","True","-1.6","none","46.53","21.63","48.33","42.8","43","99.8","42.5","True","1790112007.1896","1790112023.4817","19.095","16.0471","16.2878","0.2407","3228131443113.688","FLOP/s","True","30","35","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","50.26","17.71","52.49","43.1","44","100","45.42","True","1790112034.2933","1790112049.0327","17.5","14.5267","14.7383","0.2116","3565995908344.131","FLOP/s","True","27","32","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","60.69","28","62.98","44.6","45","97.8","54.04","True","1790112059.6736","1790112073.0708","15.751","13.1604","13.3986","0.2382","3936215412245.0356","FLOP/s","True","25","29","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","70.29","35.01","73.19","46.6","47","100","61.65","True","1790112083.5491","1790112095.8787","14.732","12.1012","12.3251","0.2239","4280733339683.759","FLOP/s","True","23","27","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","84.6","55.76","87.26","47.9","49","96.7","73.52","True","1790112106.2929","1790112117.637","13.597","11.1608","11.3395","0.1786","4641422559533.334","FLOP/s","True","21","25","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","89.15","47.15","93.67","49.8","51","99.6","76.48","True","1790112127.9822","1790112138.5379","13.063","10.3846","10.5565","0.1718","4988343063006.3545","FLOP/s","True","19","24","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","100.36","49.84","105.36","51.4","53","96.6","84.64","True","1790112148.9524","1790112158.7812","11.985","9.6692","9.832","0.1628","5357443879519.471","FLOP/s","True","18","22","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","116.78","58.35","123.89","54.9","56","100","97.64","True","1790112168.9173","1790112178.1022","11.484","9.0588","9.1861","0.1273","5718437797408.897","FLOP/s","True","16","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","143.05","55.65","155.09","59.8","62","100","117.96","True","1790112188.5115","1790112197.1707","10.892","8.5457","8.6604","0.1147","6061803957270.17","FLOP/s","True","16","20","0x0000000000000400"
"2782","2707.3","2700","2745","13801","13801","13801","False","-74.7","below","158.75","76.71","169.59","62.9","65","100","130.05","True","1790112207.4392","1790112215.8312","10.922","8.2769","8.3952","0.1182","6258602496255.955","FLOP/s","True","15","20","0x0000000000000400"
"2932","2706.1","2700","2715","13801","13801","13801","False","-225.9","below","159.61","69.89","170.09","63.7","66","100","132.06","True","1790112226.4566","1790112234.8391","10.873","8.2769","8.3815","0.1046","6258607713685.73","FLOP/s","True","15","20","0x0000000000000400"
"3090","2704.2","2700","2707","13801","13801","13801","False","-385.8","below","161.11","92.67","170.76","63.5","66","95.8","133.5","True","1790112245.3394","1790112253.7306","10.893","8.2788","8.3906","0.1118","6257176044962.197","FLOP/s","True","15","20","0x0000000000000400"
