target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.2,4217.747498584682,67.46,13337.0,1790107304.6416,1790107319.8451,0.72,1252.0,30,-420
1395,1393.7,4757.150677494316,74.27,13281.4,1790107330.247,1790107343.7131,0.72,1327.0,27,-420
1545,1537.0,5257.206805048746,77.46,13236.2,1790107354.0271,1790107366.2244,0.72,1455.0,24,-420
1702,1695.0,5802.955278122984,88.33,13801.0,1790107376.3506,1790107387.4096,0.755,1612.0,22,-420
1852,1845.0,6314.893825375567,102.14,13801.0,1790107397.3944,1790107407.5302,0.795,1792.0,20,-420
2010,2002.0,6847.81026767981,116.3,13801.0,1790107417.3982,1790107426.7656,0.84,1942.0,18,-420
2167,2160.0,7267.827002045454,122.94,13801.0,1790107436.9024,1790107445.7461,0.84,1942.0,18,-420
2317,2310.0,7839.769108391136,139.23,13801.0,1790107455.7968,1790107464.0039,0.885,2085.0,16,-420
2475,2454.7,8146.178572834795,152.21,12934.9,1790107474.0634,1790107481.9379,0.93,2212.0,16,-420
2625,2463.7,8119.11525505367,155.47,13801.0,1790107491.8804,1790107499.7562,0.93,2216.0,16,-420
2782,2456.8,8114.242385019076,159.21,13801.0,1790107509.7666,1790107517.6666,0.93,2208.5,16,-420
2932,2474.3,8107.7425189494525,153.74,12934.9,1790107527.6916,1790107535.6068,0.9225000000000001,2208.5,16,-420
3090,2485.9,8105.839495061687,153.71,13814.3,1790107545.5112,1790107553.401,0.92,2212.0,15,-420
