target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.3,3376.4748613101547,35.74,13801.0,1790111669.1742,1790111687.1914,0.72,1245.0,36,-420
1395,1393.3,3802.4906529739146,39.58,13801.0,1790111697.7544,1790111713.7706,0.72,1320.0,32,-420
1545,1537.0,4200.6447582558185,41.33,13801.0,1790111724.2486,1790111738.7028,0.72,1440.0,29,-420
1702,1695.0,4638.871863682483,46.06,13801.0,1790111749.1993,1790111762.3105,0.76,1605.0,26,-420
1852,1845.0,5041.0751101528,53.15,13801.0,1790111772.4876,1790111784.5755,0.795,1777.0,24,-420
2010,2002.0,5466.7279135909075,64.28,13801.0,1790111794.6513,1790111805.7767,0.84,1942.0,22,-420
2167,2160.0,5863.923380598932,67.36,13801.0,1790111816.2623,1790111826.6433,0.85,1965.0,21,-420
2317,2310.0,6303.4393874369025,74.35,13801.0,1790111836.936,1790111846.5933,0.885,2085.0,19,-420
2475,2467.0,6727.66748017575,87.54,13801.0,1790111856.916,1790111865.9704,0.93,2212.0,18,-420
2625,2617.0,7129.0848879704145,101.76,13801.0,1790111876.3693,1790111884.9162,0.98,2332.0,17,-420
2782,2749.7,7462.67194368615,111.85,13801.0,1790111895.2191,1790111903.357,1.02,2422.0,16,-420
2932,2751.5,7468.286238641776,118.72,13801.0,1790111913.6757,1790111921.8316,1.02,2422.0,16,-420
3090,2749.5,7467.353469036498,120.33,13801.0,1790111932.1011,1790111940.2242,1.02,2422.0,16,-420
