target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.8,4216.954658713087,67.37,13801.0,1790110758.9677,1790110774.1727,0.72,1245.0,30,-420
1395,1392.4,4756.2785137675755,73.23,13801.0,1790110784.4866,1790110797.98,0.72,1335.0,26,-420
1545,1537.0,5257.113366120004,78.26,13801.0,1790110808.3634,1790110820.5776,0.72,1455.0,24,-420
1702,1695.0,5806.633526028816,86.98,13801.0,1790110830.483,1790110841.5459,0.755,1612.0,22,-420
1852,1845.0,6314.989748662505,103.52,13117.3,1790110851.656,1790110861.8158,0.795,1792.0,20,-420
2010,2002.0,6847.267203036684,119.01,13801.0,1790110871.7062,1790110881.0636,0.84,1942.0,18,-420
2167,2159.5,7269.297600365223,123.28,13036.8,1790110891.2675,1790110900.1183,0.84,1942.0,18,-420
2317,2310.0,7840.673674196311,136.75,12934.9,1790110910.1031,1790110918.3218,0.885,2085.0,16,-420
2475,2456.4,8142.041112452334,151.59,13801.0,1790110928.5134,1790110936.3653,0.93,2212.0,16,-420
2625,2472.3,8122.7159987793075,155.24,13801.0,1790110946.451,1790110954.3356,0.9275,2220.0,16,-420
2782,2465.3,8117.663704986978,157.15,13801.0,1790110964.3421,1790110972.243,0.93,2220.0,15,-420
2932,2481.7,8111.901974909798,148.5,12934.9,1790110982.2084,1790110990.1215,0.9225000000000001,2208.5,16,-420
3090,2478.8,8108.827744481526,154.68,13801.0,1790110999.9643,1790111007.8558,0.9225000000000001,2208.5,16,-420
