target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1234.9,3681.854080251603,76.64,13812.8,1790110489.4739,1790110498.8556,0.72,1252.0,19,-420
1395,1389.4,3855.4119041486065,78.41,13036.8,1790110509.0429,1790110518.0194,0.72,1327.0,18,-420
1545,1537.0,4015.476449929338,81.69,13801.0,1790110527.9561,1790110536.6032,0.72,1455.0,18,-420
1702,1695.0,4098.671120262064,87.51,13801.0,1790110546.9565,1790110555.4037,0.755,1612.0,17,-420
1852,1845.0,4074.958477429194,98.23,13801.0,1790110565.2386,1790110573.7328,0.795,1785.0,17,-420
2010,2002.0,4066.8590051368274,105.37,12989.1,1790110583.7191,1790110592.2231,0.84,1942.0,17,-420
2167,2152.1,4064.931276216818,103.84,12989.1,1790110602.0328,1790110610.5389,0.845,1957.0,16,-420
2317,2310.0,4061.4675831446225,111.68,13801.0,1790110620.4098,1790110628.9416,0.885,2085.0,17,-420
2475,2467.0,4057.472285112972,121.98,13801.0,1790110638.8911,1790110647.4448,0.93,2212.0,17,-420
2625,2617.0,4054.1259484812326,137.25,13801.0,1790110657.3084,1790110665.8659,0.98,2332.0,17,-420
2782,2739.9,4052.3412094995156,148.65,13801.0,1790110676.2615,1790110684.8039,1.02,2415.0,17,-420
2932,2740.6,4052.1333285235514,145.73,12989.1,1790110695.097,1790110703.6494,1.02,2415.0,17,-420
3090,2741.1,4052.9993667110025,145.69,13813.5,1790110713.4968,1790110722.0702,1.02,2415.0,17,-420
