"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.5","1230","1237","13036.8","810","13801","True","-2.5","none","60.36","10.65","67.07","43.5","44","94.2","53.57","True","1790109678.3492","1790109687.7124","11.482","9.2158","9.371","0.1552","338538347628.34515","byte/s","True","17","21","0x0000000000000400"
"1395","1392.6","1387","1395","13036.8","810","13801","True","-2.4","none","61.72","11.31","68.49","43.1","44","94.1","54.17","True","1790109697.8913","1790109706.8266","10.876","8.8189","8.9375","0.1186","353774038204.02325","byte/s","True","17","20","0x0000000000000400"
"1545","1537","1537","1537","12989.1","810","13801","True","-8","none","63.84","11.15","70.74","42.8","44","93.9","56.19","True","1790109716.8154","1790109725.473","10.905","8.5198","8.6627","0.1429","366196312110.0618","byte/s","True","16","20","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","68.58","17.08","74.92","43.3","44","96.4","59.58","True","1790109735.6682","1790109744.253","10.373","8.4178","8.5811","0.1633","370631214858.9379","byte/s","True","16","19","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","73.31","18.48","80.23","44","45","97.1","63.84","True","1790109754.1872","1790109762.6978","10.329","8.3886","8.5129","0.1243","371923036620.80444","byte/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","81.69","35.57","86.69","44.9","45","100","71.01","True","1790109772.4532","1790109780.9651","10.336","8.3925","8.5127","0.1202","371747713980.99426","byte/s","True","16","19","0x0000000000000400"
"2167","2152.5","2152","2160","12989.1","810","13801","True","-14.5","none","78.27","12.91","87.99","44.9","46","93.8","68.25","True","1790109790.8604","1790109799.3879","10.376","8.3941","8.5287","0.1346","371678600010.97797","byte/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","12989.1","810","13801","True","-7","none","83.52","13.72","92.92","45.6","47","93.8","72.52","True","1790109809.3709","1790109817.8843","10.298","8.3918","8.5165","0.1247","371780224945.9213","byte/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","91.18","27.52","99.15","46.9","48","94.2","79.51","True","1790109827.6214","1790109836.1375","10.343","8.3958","8.5146","0.1188","371605072298.57214","byte/s","True","16","19","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","102.03","33.43","110.4","48.5","50","94.2","89.27","True","1790109846.1084","1790109854.638","10.395","8.3974","8.53","0.1326","371532569154.5378","byte/s","True","16","19","0x0000000000000400"
"2782","2753","2745","2775","12989.1","810","13801","True","-29","none","109.16","18.27","118.52","49.6","51","91.8","94.9","True","1790109864.5451","1790109873.0634","10.406","8.3971","8.5173","0.1203","371547555124.9906","byte/s","True","16","19","0x0000000000000400"
"2932","2752.2","2745","2775","12989.1","810","13801","False","-179.8","below","107.11","18.49","118.83","50.3","52","93.8","93.14","True","1790109882.9038","1790109891.4492","10.36","8.3969","8.547","0.1501","371555059626.02356","byte/s","True","16","19","0x0000000000000400"
"3090","2749","2745","2760","13801","13801","13801","False","-341","below","106.43","20.94","119.03","50.9","52","93.9","93.4","True","1790109901.3233","1790109909.8731","10.38","8.396","8.5565","0.1606","371596538965.6747","byte/s","True","16","19","0x0000000000000400"
