target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.1,289.57475392442143,48.48,13801.0,1790109403.0834,1790109415.1703,0.725,1230.0,24,-420
1395,1392.0,315.5269983874038,49.66,13810.5,1790109425.2773,1790109436.3781,0.72,1342.0,22,-420
1545,1537.0,342.58520625769285,51.56,13117.3,1790109446.3306,1790109456.5279,0.72,1462.0,20,-420
1702,1695.0,378.593588576751,55.28,13036.8,1790109466.3868,1790109475.6383,0.755,1605.0,18,-420
1852,1845.0,417.73462512766025,61.05,12989.1,1790109485.8873,1790109494.2773,0.795,1777.0,16,-420
2010,2002.0,418.9715168954269,65.66,13801.0,1790109504.216,1790109512.5901,0.84,1942.0,17,-420
2167,2160.0,419.1864307062714,67.19,13801.0,1790109522.6344,1790109531.0125,0.845,1965.0,16,-420
2317,2310.0,419.2885746676603,71.15,13801.0,1790109541.0268,1790109549.3743,0.885,2085.0,17,-420
2475,2467.0,419.4860528498031,77.6,12934.9,1790109559.5274,1790109567.8716,0.93,2212.0,17,-420
2625,2617.0,419.7454704420416,82.63,12934.9,1790109577.9202,1790109586.2469,0.98,2332.0,17,-420
2782,2748.1,419.70731045313465,88.32,12989.1,1790109596.2953,1790109604.6368,1.0225,2422.0,16,-420
2932,2754.5,419.6177231371271,89.45,13801.0,1790109614.6678,1790109623.014,1.02,2422.0,17,-420
3090,2754.1,419.6350812390998,90.2,12934.9,1790109632.929,1790109641.2722,1.02,2430.0,16,-420
