"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","13801","13801","13801","True","-1.2","none","52.03","15.55","56.12","41.9","42","97.1","46.6","True","1790109132.5591","1790109142.3412","12.025","9.64","9.784","0.1439","331118772532.0638","byte/s","True","18","22","0x0000000000000400"
"1395","1393.6","1387","1395","13801","13801","13801","True","-1.4","none","53.08","15.52","57.6","41.6","42","97.4","47.3","True","1790109152.5618","1790109161.8861","11.453","9.1774","9.3231","0.1456","347810479639.01355","byte/s","True","17","21","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","53.86","11.59","58.95","40.9","41","95.5","47.48","True","1790109172.1646","1790109181.1494","10.861","8.8405","8.988","0.1475","361063528912.9676","byte/s","True","17","20","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","57.88","16.65","62.76","40.9","41","97","51.19","True","1790109191.064","1790109199.7616","10.875","8.5692","8.7025","0.1333","372497157812.7465","byte/s","True","16","20","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","61.25","21.82","66","41.1","42","97.4","54.25","True","1790109209.997","1790109218.6246","10.9","8.4811","8.6282","0.1471","376365651965.1338","byte/s","True","16","20","0x0000000000000400"
"2010","2002","2002","2002","12989.1","810","13801","True","-8","none","62.69","13.97","69.53","41.5","42","93.8","55.08","True","1790109228.8344","1790109237.4642","10.336","8.4584","8.6305","0.1721","377374997487.7683","byte/s","True","16","19","0x0000000000000400"
"2167","2152.5","2152","2160","12989.1","810","13801","True","-14.5","none","63.03","12.81","70.36","41.5","42","93.7","55.12","True","1790109247.3101","1790109255.91","10.329","8.4597","8.6008","0.1411","377319655921.46704","byte/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","68.18","19.28","74.2","42","43","96.9","60","True","1790109265.5892","1790109274.1636","10.32","8.4508","8.5738","0.1229","377714400698.54565","byte/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","73.22","22.88","79.51","42.6","43","94","64.19","True","1790109284.0361","1790109292.6427","10.374","8.4505","8.6134","0.1629","377730339801.2929","byte/s","True","16","19","0x0000000000000400"
"2625","2617","2617","2617","12989.1","810","13801","True","-8","none","80.67","19.35","87.07","43.6","44","93.8","71.52","True","1790109302.3736","1790109310.9621","10.345","8.4505","8.5832","0.1326","377726920334.72455","byte/s","True","16","19","0x0000000000000400"
"2782","2753.9","2752","2775","12989.1","810","13801","True","-28.1","none","82.35","18.02","92.89","44.5","45","93.8","72.21","True","1790109320.8503","1790109329.4559","10.336","8.4505","8.6098","0.1593","377727488006.842","byte/s","True","16","19","0x0000000000000400"
"2932","2753.4","2752","2775","13801","13801","13801","False","-178.6","below","84.51","20.53","93.12","45","46","93.8","74.47","True","1790109339.2304","1790109347.8191","10.373","8.4498","8.5843","0.1345","377762436636.0154","byte/s","True","16","19","0x0000000000000400"
"3090","2753.4","2752","2775","13801","13801","13801","False","-336.6","below","85.04","23.01","93.15","45.4","46","94.2","75.47","True","1790109357.6699","1790109366.2404","10.361","8.4505","8.5685","0.118","377731354478.6875","byte/s","True","16","19","0x0000000000000400"
