target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.8,331.11877253206376,52.03,13801.0,1790109132.5591,1790109142.3412,0.72,1245.0,19,-420
1395,1393.6,347.8104796390135,53.08,13801.0,1790109152.5618,1790109161.8861,0.72,1350.0,18,-420
1545,1537.0,361.06352891296757,53.86,13801.0,1790109172.1646,1790109181.1494,0.72,1462.0,17,-420
1702,1695.0,372.49715781274654,57.88,13801.0,1790109191.064,1790109199.7616,0.76,1635.0,17,-420
1852,1845.0,376.3656519651338,61.25,13801.0,1790109209.997,1790109218.6246,0.795,1777.0,17,-420
2010,2002.0,377.3749974877683,62.69,12989.1,1790109228.8344,1790109237.4642,0.84,1935.0,17,-420
2167,2152.5,377.319655921467,63.03,12989.1,1790109247.3101,1790109255.91,0.845,1957.0,17,-420
2317,2310.0,377.71440069854566,68.18,13801.0,1790109265.5892,1790109274.1636,0.89,2085.0,17,-420
2475,2467.0,377.7303398012929,73.22,13801.0,1790109284.0361,1790109292.6427,0.93,2212.0,17,-420
2625,2617.0,377.7269203347245,80.67,12989.1,1790109302.3736,1790109310.9621,0.98,2340.0,17,-420
2782,2753.9,377.72748800684195,82.35,12989.1,1790109320.8503,1790109329.4559,1.025,2430.0,17,-420
2932,2753.4,377.76243663601537,84.51,13801.0,1790109339.2304,1790109347.8191,1.02,2430.0,17,-420
3090,2753.4,377.7313544786875,85.04,13801.0,1790109357.6699,1790109366.2404,1.025,2430.0,17,-420
