target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1234.3,1820.0170347831845,69.48,13079.3,1790106766.084,1790106775.6379,0.72,1245.0,18,-420
1395,1392.2,1920.160270304239,74.05,13036.8,1790106785.6158,1790106794.6572,0.72,1320.0,18,-420
1545,1537.0,1996.4061988829171,75.12,12989.1,1790106804.481,1790106813.2084,0.72,1440.0,17,-420
1702,1695.0,2047.3593817687645,81.95,12989.1,1790106823.4703,1790106831.9619,0.755,1612.0,17,-420
1852,1845.0,2053.927033196818,88.0,12989.1,1790106841.9435,1790106850.4272,0.795,1785.0,17,-420
2010,2002.0,2055.164894520172,96.91,13801.0,1790106860.3565,1790106868.8367,0.84,1942.0,16,-420
2167,2152.5,2053.5792881389134,100.26,13801.0,1790106878.7463,1790106887.242,0.845,1957.0,17,-420
2317,2310.0,2054.2063944466295,106.36,13801.0,1790106897.2098,1790106905.6789,0.885,2085.0,17,-420
2475,2467.0,2053.9111276505505,112.04,12989.1,1790106915.4969,1790106923.9787,0.93,2212.0,17,-420
2625,2617.0,2051.662863213524,126.85,13801.0,1790106933.8476,1790106942.3199,0.98,2332.0,17,-420
2782,2745.9,2052.1920941713124,136.23,13813.5,1790106952.4189,1790106960.9031,1.02,2415.0,16,-420
2932,2745.4,2052.0857732062277,141.1,13801.0,1790106971.1721,1790106979.6519,1.02,2415.0,17,-420
3090,2745.9,2051.5392274609376,143.31,12989.1,1790106989.5501,1790106998.0228,1.02,2415.0,17,-420
