"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","13801","13801","13801","True","-1.1","none","58.3","23.72","61.97","41.8","42","97.8","51.8","True","1790106494.0025","1790106504.1841","11.98","10.0546","10.1882","0.1336","190594277710.2754","FLOP/s","True","19","22","0x0000000000000400"
"1395","1393.2","1387","1395","13801","13801","13801","True","-1.8","none","59.65","21.22","63.95","41.6","42","95.5","52.74","True","1790106514.0676","1790106523.7391","11.481","9.5402","9.6679","0.1277","200869509148.11377","FLOP/s","True","18","21","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","60.44","13.11","65.99","41.5","42","97.2","53.66","True","1790106533.7329","1790106543.0526","11.455","9.1686","9.3201","0.1515","209011113358.1909","FLOP/s","True","17","21","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","65.73","18.45","71.13","41.9","43","97.8","57.73","True","1790106553.1529","1790106562.1746","10.917","8.8743","9.0177","0.1434","215943220643.054","FLOP/s","True","17","20","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","70.17","26.85","75.18","42.6","43","95.8","61.81","True","1790106572.0352","1790106580.8712","10.912","8.7055","8.8346","0.1291","220130444108.84048","FLOP/s","True","16","20","0x0000000000000400"
"2010","2002","2002","2002","12989.1","810","13801","True","-8","none","75.44","12.85","82.33","43.1","44","91.2","66.34","True","1790106591.0595","1790106599.767","10.925","8.5755","8.7121","0.1367","223467740979.55045","FLOP/s","True","16","20","0x0000000000000400"
"2167","2153","2152","2160","12989.1","810","13801","True","-14","none","77.47","13.04","83.87","43.4","45","91.4","67.56","True","1790106609.9529","1790106618.6082","10.356","8.5087","8.6576","0.1488","225220383095.7673","FLOP/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","12989.1","810","13801","True","-7","none","79.14","13.73","89.47","44.3","45","93.8","68.84","True","1790106628.4369","1790106637.003","10.39","8.4228","8.5669","0.1441","227519597885.63943","FLOP/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","12989.1","810","13801","True","-8","none","84.96","17.64","95.96","45.3","46","91.7","74.7","True","1790106646.9648","1790106655.4542","10.387","8.3602","8.4898","0.1296","229222862546.24493","FLOP/s","True","16","19","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","96.78","21.59","106.05","46.9","48","96.2","84.52","True","1790106665.2305","1790106673.7019","10.381","8.3151","8.472","0.1569","230465536793.04974","FLOP/s","True","16","19","0x0000000000000400"
"2782","2753.4","2752","2775","13801","13801","13801","True","-28.6","none","103.58","22.82","114.36","48.6","50","95.6","91.02","True","1790106683.7363","1790106692.1788","10.364","8.2821","8.4368","0.1548","231384432800.81308","FLOP/s","True","16","19","0x0000000000000400"
"2932","2753.4","2752","2775","13801","13801","13801","False","-178.6","below","104.72","25.53","114.67","49.3","51","97.8","91.31","True","1790106702.1763","1790106710.5985","10.357","8.2807","8.418","0.1374","231424170232.74545","FLOP/s","True","16","19","0x0000000000000400"
"3090","2753.4","2752","2775","12989.1","810","13801","False","-336.6","below","104.62","18.55","114.9","49.3","51","89.9","91.38","True","1790106720.575","1790106729.0127","10.345","8.281","8.437","0.156","231415084830.52927","FLOP/s","True","16","19","0x0000000000000400"
