target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1234.5,338.53834762834515,60.36,13036.8,1790109678.3492,1790109687.7124,0.72,1245.0,18,-420
1395,1392.6,353.77403820402327,61.72,13036.8,1790109697.8913,1790109706.8266,0.72,1320.0,17,-420
1545,1537.0,366.19631211006185,63.84,12989.1,1790109716.8154,1790109725.473,0.72,1440.0,17,-420
1702,1695.0,370.63121485893794,68.58,13801.0,1790109735.6682,1790109744.253,0.76,1605.0,17,-420
1852,1845.0,371.92303662080445,73.31,13801.0,1790109754.1872,1790109762.6978,0.795,1777.0,17,-420
2010,2002.0,371.74771398099426,81.69,13801.0,1790109772.4532,1790109780.9651,0.84,1935.0,17,-420
2167,2152.5,371.67860001097796,78.27,12989.1,1790109790.8604,1790109799.3879,0.845,1957.0,17,-420
2317,2310.0,371.7802249459213,83.52,12989.1,1790109809.3709,1790109817.8843,0.885,2085.0,17,-420
2475,2467.0,371.60507229857217,91.18,13801.0,1790109827.6214,1790109836.1375,0.93,2212.0,17,-420
2625,2617.0,371.5325691545378,102.03,13801.0,1790109846.1084,1790109854.638,0.98,2340.0,17,-420
2782,2753.0,371.5475551249906,109.16,12989.1,1790109864.5451,1790109873.0634,1.02,2430.0,17,-420
2932,2752.2,371.55505962602354,107.11,12989.1,1790109882.9038,1790109891.4492,1.02,2422.0,17,-420
3090,2749.0,371.5965389656747,106.43,13801.0,1790109901.3233,1790109909.8731,1.02,2422.0,17,-420
