target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1236.4,2858.314922818466,43.57,13801.0,1790108523.9795,1790108542.3525,0.72,1245.0,37,-420
1395,1392.6,3223.773940323423,46.57,13801.0,1790108553.2163,1790108569.5082,0.72,1320.0,33,-420
1545,1537.0,3561.9724404771514,49.74,13801.0,1790108580.2402,1790108594.997,0.72,1440.0,29,-420
1702,1695.0,3932.8181084474377,60.69,13801.0,1790108605.6694,1790108619.0562,0.755,1605.0,26,-420
1852,1845.0,4277.262570113659,70.88,13801.0,1790108629.3451,1790108641.6821,0.8,1785.0,24,-420
2010,2002.0,4640.1077940296445,85.19,13801.0,1790108652.1136,1790108663.4518,0.84,1942.0,22,-420
2167,2160.0,4985.001675391887,89.59,13801.0,1790108673.8744,1790108684.4426,0.85,1965.0,21,-420
2317,2310.0,5354.453163834703,100.6,13801.0,1790108694.9485,1790108704.7773,0.885,2085.0,20,-420
2475,2467.0,5714.492379306456,115.75,13801.0,1790108715.0456,1790108724.2481,0.93,2212.0,18,-420
2625,2617.0,6056.4685838050345,143.22,13801.0,1790108734.4784,1790108743.1418,0.995,2366.0,18,-420
2782,2705.7,6248.008596126078,159.84,13801.0,1790108753.3501,1790108761.7506,1.02,2415.0,17,-420
2932,2705.7,6251.473341233948,160.29,13801.0,1790108772.4035,1790108780.8018,1.02,2415.0,16,-420
3090,2705.3,6250.669301168702,162.55,13801.0,1790108791.2533,1790108799.6466,1.02,2415.0,17,-420
