"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"900","900","900","900","6801","6801","6801","True","0","none","73.66","57.11","75.18","42","45","98.1","30.7","True","203.865","34.6561","35.3347","0.6786","3807160362264.593","FLOP/s","True","63","353","0x0000000000000001;0x0000000000000000"
"915","915","915","915","6801","6801","6801","True","0","none","74.97","73.89","75.83","46.4","48","98.3","69.86","True","40.174","34.0943","34.7256","0.6314","3869898308281.9263","FLOP/s","True","61","71","0x0000000000000001;0x0000000000000000"
"945","945","945","945","6801","6801","6801","True","0","none","74.27","42","77.25","49.5","51","97.5","68.38","True","39.792","33.3313","33.9178","0.5865","3958486462789.132","FLOP/s","True","59","69","0x0000000000000001;0x0000000000000000"
"960","960","960","960","6801","6801","6801","True","0","none","78.32","60.23","85.84","51.9","54","98.3","72.33","True","38.61","32.4392","33.0604","0.6212","4067344579437.166","FLOP/s","True","58","68","0x0000000000000001;0x0000000000000000"
"975","975","975","975","6801","6801","6801","True","0","none","82.5","61.04","86.01","54","55","98.3","76.79","True","37.556","31.6526","32.2452","0.5925","4168419981479.209","FLOP/s","True","56","66","0x0000000000000001;0x0000000000000000"
"1005","1005","1005","1005","6801","6801","6801","True","0","none","86.74","71.76","89.02","55.5","57","97.2","79.84","True","36.848","30.7351","31.3437","0.6086","4292863024539.0166","FLOP/s","True","56","65","0x0000000000000001;0x0000000000000000"
"1020","1020","1020","1020","6801","6801","6801","True","0","none","84.11","78.49","84.97","56.2","57","98.1","77.53","True","36.292","30.1332","30.7131","0.5799","4378605226586.2734","FLOP/s","True","55","64","0x0000000000000001;0x0000000000000000"
"1035","1035","1035","1035","6801","6801","6801","True","0","none","87.86","59.93","90.76","57","58","97.8","81.35","True","35.71","29.8542","30.5065","0.6523","4419523109998.317","FLOP/s","True","55","63","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","6801","6801","6801","True","0","none","91.43","37.58","94.44","57.6","59","98","82.3","True","35.49","29.0315","29.6958","0.6643","4544763896901.475","FLOP/s","True","50","60","0x0000000000000001;0x0000000000000000"
"1080","1080","1080","1080","6801","6801","6801","True","0","none","87.3","37.05","96.83","57.5","59","96.5","78.77","True","35.379","28.7897","29.3631","0.5734","4582932646466.178","FLOP/s","True","51","61","0x0000000000000001;0x0000000000000000"
"1095","1095","1095","1095","6801","6801","6801","True","0","none","94.51","71.78","96.57","58.1","59","97.5","85","True","34.507","28.2598","28.8198","0.5599","4668865832313.466","FLOP/s","True","51","60","0x0000000000000001;0x0000000000000000"
"1125","1125","1125","1125","6801","6801","6801","True","0","none","96.11","66.26","98.53","58.6","60","97.9","88","True","33.174","27.5604","28.1261","0.5657","4787358371646.6","FLOP/s","True","49","58","0x0000000000000001;0x0000000000000000"
"1140","1140","1140","1140","6801","6801","6801","True","0","none","94.72","69.13","102.22","58.7","60","98","87.18","True","32.436","27.014","27.5864","0.5724","4884179187538.286","FLOP/s","True","49","57","0x0000000000000001;0x0000000000000000"
