"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1552","1545","1545","1545","13151.4","810","13801","True","-7","none","55.32","11.94","60.42","43.9","44","93","50.06","True","1790266291.0681","1790266301.9605","13.141","10.7109","10.8919","0.181","360892382827.1912","byte/s","True","20","24","0x0000000000000400"
"1567","1560","1560","1560","13801","13801","13801","True","-7","none","56.76","18.06","60.91","43","43","98.8","51.25","True","1790266312.287","1790266323.1615","13.111","10.6933","10.8747","0.1814","361485285416.9281","byte/s","True","20","24","0x0000000000000400"
"1582","1575","1575","1575","13801","13801","13801","True","-7","none","56.1","11.77","60.99","42.2","43","92.7","50.59","True","1790266333.5018","1790266344.2581","13.063","10.5814","10.7571","0.1757","365308847748.40784","byte/s","True","20","24","0x0000000000000400"
"1590","1582","1582","1582","13811","13801","14001","True","-8","none","56.71","12.49","61.47","41.9","42","92.4","51.01","True","1790266354.5667","1790266365.2405","12.525","10.4859","10.6741","0.1882","368635440290.7937","byte/s","True","20","23","0x0000000000000400"
"1605","1597","1597","1597","13151.4","810","13801","True","-8","none","56.44","12.7","61.33","41.5","42","91","50.77","True","1790266375.2072","1790266385.8759","12.52","10.489","10.6729","0.184","368527291891.84454","byte/s","True","20","23","0x0000000000000400"
"1620","1612","1612","1612","13151.4","810","13801","True","-8","none","58.1","12.34","61.65","41.2","42","94.7","52.18","True","1790266395.6645","1790266406.2597","12.498","10.4118","10.5934","0.1816","371258565787.0001","byte/s","True","20","23","0x0000000000000400"
"1627","1620","1620","1620","13801","13801","13801","True","-7","none","58.18","25.95","61.64","40.9","41","97.1","52.35","True","1790266416.224","1790266426.833","12.575","10.4209","10.6084","0.1875","370933173675.2125","byte/s","True","19","23","0x0000000000000400"
"1642","1635","1635","1635","13801","13801","13801","True","-7","none","57.59","16.2","61.93","40.9","41","99.8","51.84","True","1790266436.9209","1790266447.4224","12.547","10.3191","10.5018","0.1827","374594295822.07117","byte/s","True","19","23","0x0000000000000400"
"1657","1650","1650","1650","13801","13801","13801","True","-7","none","57.47","13.24","61.98","40.8","41","97.7","51.61","True","1790266457.5097","1790266468.0173","12.485","10.3219","10.5083","0.1864","374491624489.9268","byte/s","True","20","23","0x0000000000000400"
"1672","1658.6","1657","1665","13811","13801","14001","True","-13.4","none","56.98","12.24","62.07","40.8","41","94.2","51.28","True","1790266478.0551","1790266488.5805","12.529","10.3284","10.5206","0.1922","374256336337.2373","byte/s","True","20","23","0x0000000000000400"
"1687","1680","1680","1680","13117.3","810","13801","True","-7","none","57.54","12.68","62.97","40.6","41","94.8","51.88","True","1790266498.6141","1790266509.0312","12.532","10.2321","10.4152","0.1831","377780368519.8479","byte/s","True","19","23","0x0000000000000400"
"1695","1687","1687","1687","13117.3","810","13801","True","-8","none","57.16","12.41","62.94","40.6","41","94.3","51.53","True","1790266519.1628","1790266529.5873","12.507","10.2372","10.4278","0.1905","377589165266.2522","byte/s","True","19","23","0x0000000000000400"
"1710","1702","1702","1702","13117.3","810","13801","True","-8","none","58.34","12.52","63.53","40.6","41","94.2","52.61","True","1790266539.6807","1790266550.0385","12.564","10.1747","10.3579","0.1832","379910483975.72107","byte/s","True","19","23","0x0000000000000400"
