"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","16301","16301","16301","True","-1.2","none","52.66","24.14","54.48","45.6","46","99.6","48.27","True","1790102512.9314","1790102531.4421","20.719","18.2169","18.5137","0.2968","4636385540281.7295","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1395","1393.1","1387","1395","16301","16301","16301","True","-1.9","none","57.89","34.41","59.78","45.7","46","97.8","52.44","True","1790102541.6822","1790102558.1141","18.513","16.1548","16.4359","0.2811","5228206940700.827","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1545","1537.3","1537","1545","16301","16301","16301","True","-7.7","none","62.66","33.62","64.96","46","47","98.3","56.04","True","1790102568.225","1790102583.0275","16.89","14.584","14.8017","0.2178","5791331261091.42","FLOP/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","67.83","38.76","70.21","46.5","47","98.4","60.14","True","1790102593.1524","1790102606.5817","15.776","13.2282","13.4264","0.1982","6384882196706.256","FLOP/s","True","24","29","0x0000000000000001;0x0000000000000000"
"1852","1843.3","1822","1845","15627.5","810","16301","True","-8.7","none","68.27","10.92","74.31","46.7","48","94.7","62.15","True","1790102616.9496","1790102629.2981","14.735","12.1413","12.3442","0.2029","6956461782627.9795","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","73.09","12.23","78.84","47.2","48","94.7","65.88","True","1790102639.6391","1790102651.0164","13.655","11.2118","11.3771","0.1652","7533177535892.822","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15526.4","810","16301","True","-7","none","84.42","11.69","93.04","48.7","50","92.1","75","True","1790102661.4214","1790102672.0049","12.531","10.3827","10.5799","0.1972","8134759609477.899","FLOP/s","True","20","23","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15485.7","810","16301","True","-7","none","99.7","14.31","108.37","50.8","52","93.4","88.07","True","1790102681.9041","1790102691.7961","11.921","9.727","9.892","0.165","8683127756405.912","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15389.8","810","16301","True","-8","none","115.64","15.35","126.26","53.6","56","92","101.83","True","1790102701.954","1790102711.1995","11.455","9.101","9.2425","0.1415","9280403604674.469","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2615.7","2602","2617","15389.8","810","16301","True","-9.3","none","117.79","14.18","132.95","54.6","57","92.5","102.51","True","1790102721.4529","1790102730.2607","10.92","8.6761","8.8093","0.1333","9734894296306.28","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","141.37","23.73","152.71","58.3","60","96.2","115.71","True","1790102740.5499","1790102748.7623","10.329","8.0928","8.208","0.1152","10436449272925.188","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15268.3","810","16301","True","-7","none","153.15","18.83","176.19","60.9","64","90.5","130.83","True","1790102758.7843","1790102766.5776","9.813","7.7078","7.7942","0.0864","10957827430152.914","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","2981.1","2977","3007","16301","16301","16301","False","-108.9","below","159.77","18.08","179.85","62.1","65","94.8","136.33","True","1790102776.6259","1790102784.3212","9.75","7.5879","7.6952","0.1072","11130891724812.193","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
