"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","15845.4","810","16301","True","-1.2","none","63.06","10.69","67.11","45.2","46","94.9","59.05","True","1790102203.7929","1790102222.2648","20.704","18.1515","18.4722","0.3207","4451335034985.23","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1395","1392.2","1387","1395","16301","16301","16301","True","-2.8","none","68.97","11.37","73.68","45.8","47","95.2","63.94","True","1790102232.5848","1790102248.9504","18.482","16.1028","16.3655","0.2627","5017650555176.282","FLOP/s","True","31","34","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","73.51","11.43","78.99","46.4","47","94.1","67.63","True","1790102259.0791","1790102273.8878","16.857","14.543","14.8096","0.2666","5555802642573.423","FLOP/s","True","28","31","0x0000000000000001;0x0000000000000000"
"1702","1694.7","1687","1695","16301","16301","16301","True","-7.3","none","79.18","12.67","84.96","47.1","48","97.1","72.42","True","1790102283.9353","1790102297.3368","15.742","13.1965","13.3997","0.2032","6122687812265.301","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1844","1822","1845","15627.5","810","16301","True","-8","none","80.82","11.61","89.55","47.5","49","93.9","73.61","True","1790102307.7317","1790102320.0157","14.651","12.1229","12.2831","0.1602","6664909395892.514","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","87.21","19.02","93.93","48.8","50","97.9","78.59","True","1790102330.36","1790102341.7297","13.625","11.1936","11.3694","0.1759","7218263531127.421","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16311","16301","16501","True","-7","none","99.39","13.77","110.52","50.4","52","95","88.46","True","1790102352.1115","1790102362.6366","12.507","10.3604","10.5252","0.1649","7798770093090.647","FLOP/s","True","20","23","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","112.47","16.48","125.16","52.2","54","92.8","100.09","True","1790102372.5988","1790102382.4365","12.041","9.7098","9.8378","0.128","8321273151651.646","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15389.8","810","16301","True","-8","none","128.11","16.78","145.76","55.3","58","91.6","112.97","True","1790102392.6466","1790102401.8716","11.439","9.0802","9.2219","0.1417","8898273843072.525","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2613.9","2610","2617","15332.8","810","16301","True","-11.1","none","131.11","16.85","152.15","56.4","58","88.5","115.08","True","1790102412.2244","1790102421.0423","10.875","8.6625","8.8113","0.1488","9327348668822.39","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","153.86","19.09","175.15","59.5","62","93.5","134.03","True","1790102431.0541","1790102439.252","10.298","8.0768","8.1973","0.1205","10003763923587.355","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2855.7","2827","2925","16301","16301","16301","False","-76.3","below","164.37","19.4","184.37","61.1","64","94.3","142.29","True","1790102449.5006","1790102457.4998","10.344","7.8906","7.9995","0.1089","10239860854892.867","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"3090","2857.7","2820","3007","16301","16301","16301","False","-232.3","below","170.77","58.58","186.05","62.3","64","94.2","145.68","True","1790102467.7899","1790102475.796","9.809","7.8972","8.0099","0.1127","10231193224209.748","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
