"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","15596.9","810","16301","True","-1.6","none","50.55","10.16","53.83","39.1","40","93.8","46.02","True","1790100597.9878","1790100609.9708","14.173","11.8035","11.9798","0.1763","291778356891.3903","byte/s","True","22","26","0x0000000000000001;0x0000000000000000"
"1395","1393.5","1387","1395","16301","16301","16301","True","-1.5","none","51.39","11.28","55.49","40.4","41","97.1","46.39","True","1790100620.2256","1790100631.4184","13.108","11.0203","11.1899","0.1696","312515142556.4116","byte/s","True","21","24","0x0000000000000001;0x0000000000000000"
"1545","1543","1537","1545","15526.4","810","16301","True","-2","none","51.37","10.61","56.39","41.4","42","92.9","46.44","True","1790100641.3832","1790100652.4147","13.061","10.8333","11.0337","0.2004","317909128278.7261","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1702","1700","1687","1702","15563.3","810","16301","True","-2","none","52.8","10.73","56.65","42.5","43","91.7","47.62","True","1790100662.5811","1790100673.6375","13.045","10.865","11.0589","0.1939","316980067209.07336","byte/s","True","21","24","0x0000000000000001;0x0000000000000000"
"1852","1846.4","1837","1852","16301","16301","16301","True","-5.7","none","53.35","18.56","56.92","43.4","44","96.4","48.38","True","1790100683.5625","1790100694.6334","13.064","10.9028","11.0739","0.1711","315882816390.1266","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","54.52","14.4","58.87","44.4","45","97.8","49.04","True","1790100704.6591","1790100715.0487","12.541","10.2361","10.3957","0.1596","336455948689.1993","byte/s","True","19","23","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16312.8","16301","16501","True","-7","none","58.75","12.7","65.26","45.5","46","94.1","52.48","True","1790100725.3464","1790100734.6107","11.421","9.1258","9.2677","0.142","377393109538.18414","byte/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16313.5","16301","16501","True","-7","none","64.36","13.75","71.63","46.7","47","93.5","56.38","True","1790100744.8427","1790100753.2328","10.34","8.2509","8.3857","0.1348","417407355655.64685","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","71.13","17.6","78.69","48.1","49","96.4","62.39","True","1790100763.1727","1790100770.8089","9.804","7.52","7.6298","0.1098","457975733163.6773","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2625","2616.5","2610","2617","15194.5","810","16301","True","-8.5","none","70.46","15.59","79.38","48.9","50","92.8","61.85","True","1790100780.9315","1790100788.5601","9.813","7.5153","7.6308","0.1155","458262907346.0567","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15109.4","810","16301","True","-7","none","77.69","15.2","89.33","50.3","51","92","67.23","True","1790100798.8995","1790100805.9526","9.269","6.9377","7.056","0.1183","496415452340.5882","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","85.03","26.38","94.4","51.9","53","93.6","73.71","True","1790100816.1179","1790100823.1699","9.223","6.9276","7.0513","0.1237","497144221134.3444","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","3013.8","3007","3015","15109.4","810","16301","False","-76.2","below","81.48","16.55","94.92","50.6","51","92.2","70.95","True","1790100833.4422","1790100840.5053","9.28","6.9267","7.0626","0.1359","497204229568.07764","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
