target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.8,4636.38554028173,52.66,16301.0,1790102512.9314,1790102531.4421,0.72,1245.0,37,-420
1395,1393.1,5228.2069407008275,57.89,16301.0,1790102541.6822,1790102558.1141,0.72,1335.0,33,-420
1545,1537.3,5791.33126109142,62.66,16301.0,1790102568.225,1790102583.0275,0.72,1350.0,29,-420
1702,1695.0,6384.882196706256,67.83,16301.0,1790102593.1524,1790102606.5817,0.72,1350.0,27,-420
1852,1843.3,6956.461782627979,68.27,15627.5,1790102616.9496,1790102629.2981,0.72,1350.0,25,-420
2010,2002.0,7533.177535892823,73.09,16301.0,1790102639.6391,1790102651.0164,0.72,1455.0,23,-420
2167,2160.0,8134.759609477899,84.42,15526.4,1790102661.4214,1790102672.0049,0.755,1612.0,21,-420
2317,2310.0,8683.127756405913,99.7,15485.7,1790102681.9041,1790102691.7961,0.795,1773.5,20,-420
2475,2467.0,9280.40360467447,115.64,15389.8,1790102701.954,1790102711.1995,0.84,1942.0,18,-420
2625,2615.7,9734.89429630628,117.79,15389.8,1790102721.4529,1790102730.2607,0.84,1950.0,18,-420
2782,2775.0,10436.449272925187,141.37,16301.0,1790102740.5499,1790102748.7623,0.885,2085.0,17,-420
2932,2925.0,10957.827430152915,153.15,15268.3,1790102758.7843,1790102766.5776,0.92,2190.0,16,-420
3090,2981.1,11130.891724812192,159.77,16301.0,1790102776.6259,1790102784.3212,0.92,2190.0,15,-420
