"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","15389.8","810","16301","True","-1.2","none","73.68","10.63","83.65","44.9","46","92.3","65.06","True","1790101400.5787","1790101409.8705","11.442","9.1462","9.296","0.1498","1870407312167.2183","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"1395","1393.4","1387","1395","16301","16301","16301","True","-1.6","none","80.21","21.15","88.18","45.3","46","96.7","67","True","1790101420.1865","1790101428.7939","10.889","8.4666","8.6072","0.1406","2020555095826.8357","FLOP/s","True","15","20","0x0000000000000001;0x0000000000000004"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","79.32","11.45","89.16","45.3","46","94","68.58","True","1790101438.9175","1790101447.3893","10.36","8.3229","8.4689","0.146","2055435677263.8496","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"1702","1694.1","1680","1695","16301","16301","16301","True","-7.9","none","79.39","10.93","89.35","45.2","46","94.2","68.62","True","1790101457.4126","1790101465.8973","10.359","8.3472","8.4856","0.1383","2049436529968.2124","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"1852","1843.6","1822","1845","16301","16301","16301","True","-8.4","none","80.41","11.84","89.58","45.2","46","95.7","70.33","True","1790101475.8127","1790101484.3063","10.873","8.3676","8.4932","0.1256","2044441354368.224","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15268.3","810","16301","True","-8","none","85.04","11.27","93.85","45.1","46","89.1","73.36","True","1790101494.6366","1790101502.6634","10.286","7.9189","8.0266","0.1077","2160305532575.3247","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16315.3","16301","16501","True","-7","none","88.71","12.06","102.5","46.4","48","92.2","75.3","True","1790101512.9903","1790101520.5134","9.281","7.4257","7.5258","0.1001","2303786869537.471","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","100.19","12.64","114.47","47.8","49","93.4","84.7","True","1790101530.397","1790101537.6763","9.206","7.1571","7.2795","0.1224","2390234169072.3857","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15109.4","810","16301","True","-8","none","105.86","13.04","124.78","49.2","51","91.2","90.38","True","1790101547.5687","1790101554.7446","9.276","7.0615","7.178","0.1166","2422602604478.439","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2595.5","2595","2602","16301","16301","16301","True","-29.5","none","109.05","13.5","125.65","49.7","51","93.2","92.96","True","1790101564.8888","1790101572.0711","9.222","7.0659","7.1754","0.1096","2421095496658.202","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15109.4","810","16301","True","-7","none","120.05","14.32","135.25","51.2","53","88.5","102.09","True","1790101582.1425","1790101589.3144","9.264","7.0487","7.1758","0.1271","2427003875902.555","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2924.4","2917","2925","15109.4","810","16301","True","-7.6","none","122.94","15.39","144.91","52.5","54","91.5","105.38","True","1790101599.554","1790101606.7348","9.279","7.0463","7.1801","0.1338","2427813471655.4927","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2996.2","2992","3015","16301","16301","16301","False","-93.8","below","127.51","18.51","145.63","53.5","55","93.8","108.92","True","1790101616.8773","1790101624.0389","9.265","7.0437","7.1603","0.1167","2428731425342.964","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
