target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1234.9,3820.147068138097,79.41,15389.8,1790101661.2138,1790101670.2823,0.72,1245.0,18,-420
1395,1390.0,4074.529456049055,82.93,15332.8,1790101680.7122,1790101689.2226,0.72,1327.0,17,-420
1545,1537.0,4176.171402519071,83.42,15332.8,1790101699.1366,1790101707.4505,0.72,1350.0,16,-420
1702,1694.1,4148.528183835496,84.18,15332.8,1790101717.5471,1790101725.9102,0.72,1350.0,17,-420
1852,1843.6,4134.5448393979495,85.83,16301.0,1790101735.9189,1790101744.3063,0.72,1350.0,17,-420
2010,2002.0,4348.890468085578,89.04,16301.0,1790101754.3108,1790101762.2487,0.72,1447.0,16,-420
2167,2160.0,4616.034008042626,95.24,15194.5,1790101772.0673,1790101779.5488,0.755,1612.0,15,-420
2317,2310.0,4752.77953703404,107.35,16301.0,1790101789.364,1790101796.633,0.795,1785.0,15,-420
2475,2467.0,4794.348339496471,120.17,15109.4,1790101806.6391,1790101813.8516,0.84,1942.0,15,-420
2625,2590.6,4789.909124885715,115.51,15109.4,1790101824.0436,1790101831.2491,0.84,1942.0,15,-420
2782,2775.0,4795.363727112079,128.5,16301.0,1790101841.2769,1790101848.4906,0.885,2085.0,14,-420
2932,2917.6,4793.4378061858115,129.99,15109.4,1790101858.6466,1790101865.8642,0.92,2190.0,14,-420
3090,2988.3,4790.814409642078,135.39,16301.0,1790101875.8901,1790101883.1142,0.92,2190.0,15,-420
