"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","16301","16301","16301","True","-1.2","none","60.18","22.52","63.06","45.1","46","99","54.35","True","1790103441.04","1790103457.0278","18.539","15.7825","15.9915","0.2089","8359958289679.931","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1395","1387","1387","1387","16301","16301","16301","True","-8","none","67.29","24.06","70.21","45.8","47","98.3","60.38","True","1790103467.4768","1790103481.6575","16.858","13.9469","14.1803","0.2333","9460238807566.656","FLOP/s","True","26","31","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","71.53","25.95","75.73","46.6","47","97.2","63.13","True","1790103492.4014","1790103505.1696","15.261","12.5493","12.7684","0.2191","10513852478337.9","FLOP/s","True","24","28","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","78.5","47.93","81.58","47.7","48","100","68.48","True","1790103515.5574","1790103527.0795","14.172","11.3547","11.522","0.1673","11620023518904.438","FLOP/s","True","21","26","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","81.55","26.07","87.17","48.3","49","98.5","70.34","True","1790103537.8303","1790103548.3705","13.052","10.4121","10.541","0.1289","12671937358256.61","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","90.74","27.16","96.22","49.3","50","100","76.85","True","1790103558.8117","1790103568.5894","12","9.6226","9.7785","0.1559","13711663226186.828","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","107.36","62.68","112.26","51.6","53","100","90.1","True","1790103578.9209","1790103587.9499","11.375","8.8867","9.0303","0.1436","14846998575283.564","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","119.02","39.14","129.91","53.5","55","97.2","99.18","True","1790103598.2151","1790103606.7056","10.875","8.3339","8.4855","0.1516","15831985476909.502","FLOP/s","True","15","20","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","140.06","43.87","153.9","57.4","59","98.9","114.57","True","1790103617.2147","1790103625.1129","10.297","7.7928","7.8994","0.1066","16931239444233.586","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000000"
"2625","2617","2617","2617","16301","16301","16301","True","-8","none","150.76","62.69","162.73","59.4","61","98.2","120.8","True","1790103635.5433","1790103643.036","9.781","7.4005","7.4902","0.0897","17828654140313.082","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","178.07","112.64","187.21","62.9","65","100","141.87","True","1790103653.2532","1790103660.2882","9.238","6.9213","7.0293","0.108","19063122777988.117","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2811.2","2790","2895","16301","16301","16301","False","-120.8","below","176.78","64","193.71","64.5","66","98","139.46","True","1790103670.6224","1790103677.6036","9.254","6.861","6.9775","0.1165","19230699879025.363","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"3090","2801.6","2782","2842","16301","16301","16301","False","-288.4","below","179.22","87.93","193.44","64.7","67","96.6","141.52","True","1790103687.95","1790103694.9194","9.296","6.8621","6.9699","0.1079","19227596998129.438","FLOP/s","True","12","17","0x0000000000000001;0x0000000000000000"
