target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.8,4451.335034985231,63.06,15845.4,1790102203.7929,1790102222.2648,0.72,1245.0,37,-420
1395,1392.2,5017.650555176282,68.97,16301.0,1790102232.5848,1790102248.9504,0.72,1335.0,33,-420
1545,1537.0,5555.802642573422,73.51,16301.0,1790102259.0791,1790102273.8878,0.72,1350.0,29,-420
1702,1694.7,6122.687812265301,79.18,16301.0,1790102283.9353,1790102297.3368,0.72,1350.0,27,-420
1852,1844.0,6664.909395892514,80.82,15627.5,1790102307.7317,1790102320.0157,0.72,1350.0,25,-420
2010,2002.0,7218.263531127421,87.21,16301.0,1790102330.36,1790102341.7297,0.72,1455.0,23,-420
2167,2160.0,7798.770093090648,99.39,16311.0,1790102352.1115,1790102362.6366,0.755,1620.0,21,-420
2317,2310.0,8321.273151651647,112.47,16301.0,1790102372.5988,1790102382.4365,0.79,1770.0,20,-420
2475,2467.0,8898.273843072526,128.11,15389.8,1790102392.6466,1790102401.8716,0.84,1950.0,18,-420
2625,2613.9,9327.348668822391,131.11,15332.8,1790102412.2244,1790102421.0423,0.84,1950.0,17,-420
2782,2775.0,10003.763923587356,153.86,16301.0,1790102431.0541,1790102439.252,0.885,2085.0,16,-420
2932,2855.7,10239.860854892868,164.37,16301.0,1790102449.5006,1790102457.4998,0.9,2160.0,16,-420
3090,2857.7,10231.193224209748,170.77,16301.0,1790102467.7899,1790102475.796,0.905,2156.0,16,-420
