"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.1","1230","1237","16301","16301","16301","True","-1.9","none","35.55","18.53","36.61","42.9","43","97.7","32.94","True","1790102821.8056","1790102839.794","20.705","17.7584","17.996","0.2376","3377511699552.7524","FLOP/s","True","33","38","0x0000000000000001;0x0000000000000000"
"1395","1393.4","1387","1395","16301","16301","16301","True","-1.6","none","39.01","25.37","40.14","42","42","98.8","35.72","True","1790102850.5108","1790102866.5607","18.463","15.7629","16.0497","0.2868","3805096695196.0264","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1545","1542.9","1537","1545","16301","16301","16301","True","-2.1","none","41.19","26.37","42.16","42","42","97","37.34","True","1790102877.0582","1790102891.4805","16.888","14.2556","14.4191","0.1634","4207407308559.363","FLOP/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1702","1699.1","1695","1702","16301","16301","16301","True","-2.9","none","42.89","31.63","44.02","41.8","42","98.2","38.54","True","1790102901.8742","1790102915.0014","15.246","12.963","13.1292","0.1662","4626956904173.937","FLOP/s","True","24","28","0x0000000000000001;0x0000000000000000"
"1852","1849.1","1845","1852","16301","16301","16301","True","-2.9","none","44.15","21.1","46.14","42","42","99.3","39.25","True","1790102925.2026","1790102937.2971","14.736","11.933","12.1007","0.1677","5026352558666.664","FLOP/s","True","22","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","47.53","35.06","49.09","42.4","43","99.8","41.86","True","1790102947.8543","1790102959.0276","13.616","11.021","11.1703","0.1493","5442279907709.906","FLOP/s","True","20","25","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","55.01","33.69","57.12","43.7","44","100","47.6","True","1790102969.475","1790102979.8113","12.45","10.1998","10.3374","0.1376","5880426497130.84","FLOP/s","True","19","23","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","63.66","33.92","66.4","44.9","46","98.2","54.35","True","1790102989.9914","1790102999.6784","12","9.5456","9.6878","0.1422","6283456875406.909","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","71.64","37.73","75.23","46.8","47","100","60.61","True","1790103010.0117","1790103019.0983","11.372","8.9377","9.084","0.1463","6710833464788.781","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000000"
"2625","2602","2602","2602","16301","16301","16301","True","-23","none","72.11","15.54","79.36","47","48","92.2","63.76","True","1790103029.408","1790103038.0936","10.894","8.5459","8.685","0.1391","7018483107073.835","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","87.99","51.7","92.22","49.4","51","97.2","73.02","True","1790103048.4108","1790103056.4759","10.392","7.9547","8.0654","0.1107","7540067285560.841","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","99.14","61.76","104.39","51.8","53","97.1","81.13","True","1790103066.8484","1790103074.527","9.798","7.5647","7.6782","0.1135","7928814955297.942","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","3007","3007","3007","16301","16301","16301","False","-83","below","102.53","77.09","106.28","52.2","53","100","83.84","True","1790103084.6829","1790103092.1858","9.765","7.3911","7.5048","0.1137","8115032983159.094","FLOP/s","True","13","18","0x0000000000000001;0x0000000000000000"
