"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","16301","16301","16301","True","-1.2","none","63.83","10.87","70.45","43.8","44","95.2","55.87","True","1790100877.7293","1790100886.7929","10.905","8.9219","9.0638","0.1419","349691593177.5486","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1395","1393","1387","1395","16301","16301","16301","True","-2","none","66.86","15.14","73.21","43.4","44","94.1","58.02","True","1790100896.7393","1790100905.1735","10.359","8.3031","8.43","0.1269","375752616550.81885","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","68.01","21.12","74.16","43.1","44","97","59.58","True","1790100915.1353","1790100923.3734","10.313","8.0817","8.2369","0.1552","386047845823.39636","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1702","1694","1680","1695","15268.3","810","16301","True","-8","none","65.29","10.81","74.31","42.5","43","93.3","57.07","True","1790100933.5052","1790100941.7792","10.313","8.1329","8.2787","0.1458","383616883163.6786","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1852","1843.5","1822","1845","15268.3","810","16301","True","-8.5","none","66.34","11.38","74.31","42.4","43","93.5","58.18","True","1790100951.853","1790100960.1704","10.328","8.1627","8.3123","0.1495","382212936892.96454","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","70.22","23.99","76.79","42.6","43","95.9","60.81","True","1790100970.1242","1790100977.9758","9.763","7.7394","7.8515","0.1121","403121792945.9969","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15194.5","810","16301","True","-7","none","73.07","11.38","83.04","42.9","44","92.9","62.47","True","1790100988.0463","1790100995.5282","9.794","7.3829","7.4891","0.1062","422587639370.3754","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","80.22","13.9","90.85","43.5","44","93.5","68.97","True","1790101005.8223","1790101013.127","9.232","7.1947","7.3058","0.1112","433641617161.7394","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","88.08","17.85","98.29","44.9","46","96.4","75.48","True","1790101023.2728","1790101030.4988","9.265","7.1279","7.2277","0.0998","437700987704.656","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2594.9","2587","2602","15109.4","810","16301","False","-30.1","below","85.09","13.98","98.65","44.9","46","92.3","73.46","True","1790101040.466","1790101047.6989","9.244","7.1276","7.2341","0.1064","437719815707.84283","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","91.89","16.48","104.04","45.9","47","95.5","78.67","True","1790101057.7812","1790101064.9969","9.256","7.1021","7.2212","0.1191","439295765327.162","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2924.4","2917","2925","15109.4","810","16301","True","-7.6","none","101","14.87","112.02","46.8","48","92.3","86.29","True","1790101075.0935","1790101082.3143","9.25","7.101","7.2215","0.1204","439359453929.57794","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2993.2","2992","3007","15109.4","810","16301","False","-96.8","below","98.49","14.91","112.55","47.2","49","92.4","84.44","True","1790101092.3911","1790101099.605","9.244","7.1017","7.213","0.1113","439316376266.20416","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
