target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.8,1870.4073121672182,73.68,15389.8,1790101400.5787,1790101409.8705,0.72,1245.0,19,-420
1395,1393.4,2020.5550958268357,80.21,16301.0,1790101420.1865,1790101428.7939,0.72,1327.0,18,-420
1545,1537.0,2055.43567726385,79.32,16301.0,1790101438.9175,1790101447.3893,0.72,1350.0,16,-420
1702,1694.1,2049.436529968212,79.39,16301.0,1790101457.4126,1790101465.8973,0.72,1350.0,17,-420
1852,1843.6,2044.4413543682242,80.41,16301.0,1790101475.8127,1790101484.3063,0.72,1342.0,17,-420
2010,2002.0,2160.305532575325,85.04,15268.3,1790101494.6366,1790101502.6634,0.72,1447.0,16,-420
2167,2160.0,2303.7868695374714,88.71,16315.3,1790101512.9903,1790101520.5134,0.755,1612.0,15,-420
2317,2310.0,2390.2341690723856,100.19,16301.0,1790101530.397,1790101537.6763,0.795,1785.0,14,-420
2475,2467.0,2422.602604478439,105.86,15109.4,1790101547.5687,1790101554.7446,0.84,1942.0,14,-420
2625,2595.5,2421.095496658202,109.05,16301.0,1790101564.8888,1790101572.0711,0.84,1942.0,14,-420
2782,2775.0,2427.003875902555,120.05,15109.4,1790101582.1425,1790101589.3144,0.885,2085.0,15,-420
2932,2924.4,2427.813471655493,122.94,15109.4,1790101599.554,1790101606.7348,0.92,2190.0,14,-420
3090,2996.2,2428.731425342964,127.51,16301.0,1790101616.8773,1790101624.0389,0.92,2190.0,15,-420
