target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1200,1200.0,11422.032049005864,157.2,9251.0,1790310704.1821,1790310715.903,0.812,1335.0,23,-420
1245,1245.0,11839.80145714688,162.08,9251.0,1790310728.3858,1790310739.7074,0.812,1335.0,23,-420
1290,1290.0,12266.225345025521,158.17,9251.0,1790310752.2265,1790310763.1397,0.812,1335.0,22,-420
1335,1335.0,12692.798978476681,170.84,9251.0,1790310775.4817,1790310786.053,0.812,1335.0,21,-420
1380,1380.0,13143.114545427898,164.9,9251.0,1790310798.6918,1790310808.8743,0.812,1335.0,20,-420
1410,1410.0,13442.979981583025,173.59,9251.0,1790310821.4118,1790310831.3957,0.812,1335.0,20,-420
1455,1455.0,13884.076065829662,173.75,9251.0,1790310844.1505,1790310853.831,0.812,1380.0,20,-420
1500,1500.0,14314.814433254627,185.43,9251.0,1790310866.2728,1790310875.66,0.812,1425.0,19,-420
1545,1545.0,14735.982966955733,193.4,9251.0,1790310887.8571,1790310896.9814,0.831,1470.0,18,-420
1590,1590.0,15163.103905462847,203.35,9251.0,1790310909.5776,1790310918.4336,0.85,1515.0,18,-420
