"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1402","1400.9","1395","1402","15681.4","810","16301","True","-1.1","none","50.86","12.1","55.19","38.4","39","91.7","46.97","True","15.615","12.9571","13.1671","0.21","298329478526.4065","byte/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1477","1470","1470","1470","16301","16301","16301","True","-7","none","55.26","33.67","57.28","38.1","39","97.6","49.03","True","14.506","11.979","12.1436","0.1646","322686802721.3942","byte/s","True","22","27","0x0000000000000001;0x0000000000000000"
"1560","1552","1552","1552","16301","16301","16301","True","-8","none","55.54","13.77","59.54","38.1","39","96.5","50.43","True","13.478","11.3603","11.5304","0.1701","340260435974.0735","byte/s","True","22","25","0x0000000000000001;0x0000000000000000"
"1635","1627","1627","1627","16310.5","16301","16501","True","-8","none","56.47","13.6","60.98","38.7","40","94","51.49","True","13.451","11.0084","11.1864","0.178","351137533157.3106","byte/s","True","21","25","0x0000000000000001;0x0000000000000000"
"1710","1702","1702","1702","16311","16301","16501","True","-8","none","59.24","13.44","64.6","40.6","42","94.4","53.68","True","12.946","10.458","10.6395","0.1815","369618627015.9152","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1792","1785","1785","1785","16301","16301","16301","True","-7","none","62.8","16.05","67.94","42.6","43","97.3","56.75","True","12.359","10.0511","10.2183","0.1672","384582551280.6144","byte/s","True","19","23","0x0000000000000001;0x0000000000000000"
"1867","1860","1860","1860","15836","7001","16301","True","-7","none","63.29","16.63","68.94","44.1","45","94","57.67","True","13.055","10.5294","10.7202","0.1908","367112098112.6821","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1942","1935","1935","1935","16301","16301","16301","True","-7","none","67.11","17.97","73.34","45.4","46","94.3","60.68","True","11.861","9.5641","9.696","0.1318","404163272707.7443","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2025","2017","2017","2017","15440.4","810","16301","True","-8","none","70.48","17.25","75.75","46.9","48","91.6","63.29","True","11.808","9.3945","9.5328","0.1383","411463018693.53595","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2100","2085.4","2085","2092","15440.4","810","16301","True","-14.6","none","69.12","17.67","76.35","48.1","49","91.2","61.88","True","11.808","9.3586","9.4872","0.1287","413040886946.3352","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
