timestamp_iso,elapsed_seconds,sm_clock_mhz,memory_clock_mhz,power_draw_w,temperature_c,gpu_utilization_pct,memory_utilization_pct,fan_speed_pct,memory_used_mb,throttle_bitmask,throttle_reasons
2026-08-23T18:32:56.5304111-07:00,0.1,1072,810,15.99,44,5,11,34,1312,0x0000000000000001,GpuIdle
2026-08-23T18:32:57.5876096-07:00,1.2,1072,810,15.85,44,5,13,34,1316,0x0000000000000001,GpuIdle
2026-08-23T18:32:58.6252567-07:00,2.2,1102,16301,22.34,53,52,11,33,2230,0x0000000000000000,None
2026-08-23T18:32:59.6605066-07:00,3.3,2977,16301,168.60,63,99,20,33,2230,0x0000000000000000,None
2026-08-23T18:33:00.7200289-07:00,4.3,2977,16301,176.61,64,99,20,34,2231,0x0000000000000000,None
2026-08-23T18:33:01.7626440-07:00,5.4,2977,16301,180.62,66,99,20,35,2231,0x0000000000000000,None
2026-08-23T18:33:02.8012163-07:00,6.4,2977,16301,181.12,66,99,20,37,2231,0x0000000000000000,None
2026-08-23T18:33:03.8360045-07:00,7.4,2977,16301,175.31,67,99,20,39,2231,0x0000000000000000,None
2026-08-23T18:33:04.8703544-07:00,8.5,2977,16301,181.31,67,99,20,41,2230,0x0000000000000001,GpuIdle
2026-08-23T18:33:05.9143318-07:00,9.5,2977,16301,176.27,68,99,20,42,2228,0x0000000000000001,GpuIdle
2026-08-23T18:33:06.9520361-07:00,10.6,2977,16301,182.46,68,99,20,44,2228,0x0000000000000001,GpuIdle
2026-08-23T18:33:07.9864733-07:00,11.6,2977,16301,177.26,69,99,20,44,2229,0x0000000000000001,GpuIdle
2026-08-23T18:33:09.0200138-07:00,12.6,2977,16301,182.84,69,99,20,45,2229,0x0000000000000001,GpuIdle
2026-08-23T18:33:10.0547177-07:00,13.7,2977,16301,177.37,69,99,20,46,2229,0x0000000000000001,GpuIdle
2026-08-23T18:33:11.0889407-07:00,14.7,2977,16301,183.41,69,99,20,47,2227,0x0000000000000001,GpuIdle
2026-08-23T18:33:12.1233240-07:00,15.7,2970,16301,178.79,69,99,20,47,2227,0x0000000000000001,GpuIdle
2026-08-23T18:33:13.1534606-07:00,16.8,2977,16301,183.77,70,99,20,47,2227,0x0000000000000001,GpuIdle
2026-08-23T18:33:14.1878071-07:00,17.8,2970,16301,179.16,70,99,20,48,2225,0x0000000000000001,GpuIdle
2026-08-23T18:33:15.2222007-07:00,18.8,2977,16301,184.24,70,99,20,48,2224,0x0000000000000001,GpuIdle
2026-08-23T18:33:16.2610980-07:00,19.9,2977,16301,179.43,71,99,20,48,2222,0x0000000000000001,GpuIdle
2026-08-23T18:33:17.2996423-07:00,20.9,2977,16301,184.75,71,99,20,49,2222,0x0000000000000001,GpuIdle
2026-08-23T18:33:18.3382368-07:00,21.9,2970,16301,180.07,71,99,20,49,2222,0x0000000000000001,GpuIdle
2026-08-23T18:33:19.3767824-07:00,23,2977,16301,185.35,71,99,20,49,2222,0x0000000000000001,GpuIdle
2026-08-23T18:33:20.4111891-07:00,24,2970,16301,180.57,71,99,20,50,2222,0x0000000000000001,GpuIdle
2026-08-23T18:33:21.4455654-07:00,25,2977,16301,185.34,72,99,20,50,2222,0x0000000000000001,GpuIdle
2026-08-23T18:33:22.4795622-07:00,26.1,2977,16301,180.49,71,99,20,50,2222,0x0000000000000001,GpuIdle
2026-08-23T18:33:23.5142772-07:00,27.1,2977,16301,185.93,72,99,20,50,2222,0x0000000000000001,GpuIdle
2026-08-23T18:33:24.5588900-07:00,28.2,2977,16301,180.76,69,69,14,51,2222,0x0000000000000001,GpuIdle
2026-08-23T18:33:25.5944736-07:00,29.2,2977,16301,185.59,72,99,20,51,2232,0x0000000000000001,GpuIdle
2026-08-23T18:33:26.6258042-07:00,30.2,2977,16301,186.21,72,99,20,51,2232,0x0000000000000001,GpuIdle
2026-08-23T18:33:27.6723520-07:00,31.3,2977,16301,181.55,72,99,20,51,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:28.7067791-07:00,32.3,2977,16301,186.49,72,99,20,51,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:29.7453712-07:00,33.3,2977,16301,186.93,73,99,20,52,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:30.7797027-07:00,34.4,2977,16301,181.94,72,99,20,52,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:31.8144328-07:00,35.4,2977,16301,186.87,73,99,20,52,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:32.8488018-07:00,36.4,2977,16301,183.67,66,74,15,52,2231,0x0000000000000004,SwPowerCap
2026-08-23T18:33:33.8832236-07:00,37.5,2977,16301,182.08,73,99,20,52,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:34.9218055-07:00,38.5,2977,16301,187.58,73,99,20,52,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:35.9599812-07:00,39.6,2977,16301,180.92,73,99,20,52,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:36.9943873-07:00,40.6,2977,16301,187.37,73,99,20,53,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:38.0291143-07:00,41.6,2977,16301,182.48,73,99,20,53,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:39.0634564-07:00,42.7,2977,16301,187.93,73,99,20,53,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:40.1016920-07:00,43.7,2977,16301,180.85,74,99,20,53,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:41.1364400-07:00,44.7,2977,16301,187.94,74,99,20,53,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:42.1707896-07:00,45.8,2970,16301,182.78,74,99,20,53,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:43.2060241-07:00,46.8,2977,16301,188.15,74,99,20,53,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:44.2479612-07:00,47.8,2977,16301,182.87,74,99,20,54,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:45.2823396-07:00,48.9,2977,16301,188.74,74,99,20,54,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:46.3166957-07:00,49.9,2977,16301,183.48,74,99,20,54,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:47.3507324-07:00,51,2977,16301,189.03,74,99,20,54,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:48.3855062-07:00,52,2970,16301,181.63,74,99,20,54,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:49.4195589-07:00,53,2977,16301,188.99,75,99,20,54,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:50.4539269-07:00,54.1,2970,16301,183.31,74,99,20,54,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:51.4883112-07:00,55.1,2977,16301,189.19,74,99,20,54,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:52.5227151-07:00,56.1,2977,16301,183.01,74,99,20,54,2231,0x0000000000000001,GpuIdle
2026-08-23T18:33:53.5570337-07:00,57.2,2977,16301,188.98,75,99,20,55,1975,0x0000000000000001,GpuIdle
2026-08-23T18:33:54.5914234-07:00,58.2,3015,16501,80.10,56,3,0,55,1318,0x0000000000000001,GpuIdle
2026-08-23T18:33:55.6302540-07:00,59.2,3015,16301,30.42,54,10,1,55,2231,0x0000000000000000,None
2026-08-23T18:33:56.6647072-07:00,60.3,2977,16301,177.22,72,99,20,54,2231,0x0000000000000000,None
2026-08-23T18:33:57.6991012-07:00,61.3,2977,16301,187.47,73,99,20,54,2238,0x0000000000000000,None
2026-08-23T18:33:58.7465086-07:00,62.3,2977,16301,183.09,74,99,20,53,2238,0x0000000000000000,None
2026-08-23T18:33:59.7804765-07:00,63.4,2977,16301,188.44,74,99,20,53,2232,0x0000000000000000,None
2026-08-23T18:34:00.8228442-07:00,64.4,2977,16301,182.73,74,99,20,53,2232,0x0000000000000000,None
2026-08-23T18:34:01.8706458-07:00,65.5,2977,16301,188.32,74,99,20,53,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:02.9044352-07:00,66.5,2977,16301,183.11,74,99,20,53,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:03.9387794-07:00,67.5,2977,16301,188.74,74,99,20,53,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:04.9815192-07:00,68.6,2977,16301,183.84,74,99,20,54,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:06.0197032-07:00,69.6,2977,16301,188.84,75,99,20,54,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:07.0541021-07:00,70.7,2970,16301,183.36,74,99,20,54,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:08.0885080-07:00,71.7,2977,16301,189.73,75,99,20,54,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:09.1273846-07:00,72.7,2970,16301,183.55,75,99,20,54,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:10.1614348-07:00,73.8,2977,16301,189.38,75,99,20,54,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:11.1999818-07:00,74.8,2977,16301,183.25,74,99,20,55,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:12.2343957-07:00,75.8,2977,16301,189.56,75,99,20,55,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:13.2688108-07:00,76.9,2970,16301,183.89,75,99,20,55,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:14.3157171-07:00,77.9,2977,16301,189.77,75,99,20,55,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:15.3500807-07:00,79,2962,16301,184.45,75,99,20,55,2232,0x0000000000000001,GpuIdle
2026-08-23T18:34:16.3847660-07:00,80,2977,16301,189.91,75,99,20,55,2232,0x0000000000000001,GpuIdle
