timestamp_iso,elapsed_seconds,sm_clock_mhz,memory_clock_mhz,power_draw_w,temperature_c,gpu_utilization_pct,memory_utilization_pct,fan_speed_pct,memory_used_mb,throttle_bitmask,throttle_reasons
2026-08-30T12:36:10.0604397-07:00,0.1,787,7001,13.16,35,5,2,0,423,0x0000000000000001,GpuIdle
2026-08-30T12:36:11.1399496-07:00,1.2,697,810,12.27,34,5,12,0,423,0x0000000000000001,GpuIdle
2026-08-30T12:36:12.1852158-07:00,2.2,1665,16301,24.57,45,99,22,0,1336,0x0000000000000000,None
2026-08-30T12:36:13.2406372-07:00,3.3,2970,16301,92.21,36,100,0,0,1336,0x0000000000000000,None
2026-08-30T12:36:14.2790456-07:00,4.3,2970,16301,24.05,36,100,0,0,1336,0x0000000000000000,None
2026-08-30T12:36:18.3375514-07:00,8.4,1837,14001,23.03,37,0,0,0,288,0x0000000000000400,Unrecognised:0x0000000000000400
2026-08-30T12:36:32.6759216-07:00,22.7,2602,14001,22.32,36,3,0,0,334,0x0000000000000400,Unrecognised:0x0000000000000400
2026-08-30T12:36:33.7258233-07:00,23.8,2640,13801,52.03,56,100,21,0,1256,0x0000000000000400,Unrecognised:0x0000000000000400
2026-08-30T12:36:34.7741551-07:00,24.8,2595,13801,180.56,57,99,21,0,1255,0x0000000000000400,Unrecognised:0x0000000000000400
2026-08-30T12:36:35.8247437-07:00,25.9,2587,13801,180.07,58,99,21,30,1255,0x0000000000000400,Unrecognised:0x0000000000000400
2026-08-30T12:36:36.8704522-07:00,26.9,2617,13801,176.55,60,99,21,30,1259,0x0000000000000400,Unrecognised:0x0000000000000400
2026-08-30T12:36:37.9181834-07:00,28,2602,13801,179.97,60,99,20,30,1259,0x0000000000000400,Unrecognised:0x0000000000000400
2026-08-30T12:36:38.9655154-07:00,29,2617,13801,176.02,61,99,20,30,1263,0x0000000000000400,Unrecognised:0x0000000000000400
2026-08-30T12:36:39.9983614-07:00,30,2602,13801,179.96,61,99,21,30,1258,0x0000000000000400,Unrecognised:0x0000000000000400
2026-08-30T12:36:41.0401635-07:00,31.1,2625,13801,177.12,62,99,21,31,1258,0x0000000000000400,Unrecognised:0x0000000000000400
2026-08-30T12:36:42.0905236-07:00,32.1,2542,13801,180.08,62,99,21,33,1258,0x0000000000000400,Unrecognised:0x0000000000000400
