timestamp_iso,elapsed_seconds,sm_clock_mhz,memory_clock_mhz,power_draw_w,temperature_c,gpu_utilization_pct,memory_utilization_pct,fan_speed_pct,memory_used_mb,throttle_bitmask,throttle_reasons
2026-08-23T19:27:20.0884701-07:00,0.1,1297,810,15.36,41,5,13,32,1328,0x0000000000000001,GpuIdle
2026-08-23T19:27:21.1437890-07:00,1.2,1222,810,15.35,41,4,11,32,1329,0x0000000000000001,GpuIdle
2026-08-23T19:27:22.1775536-07:00,2.2,2955,16301,70.48,58,99,20,31,2243,0x0000000000000000,None
2026-08-23T19:27:23.2216028-07:00,3.3,2947,16301,173.32,61,99,20,31,2243,0x0000000000000000,None
2026-08-23T19:27:24.2677033-07:00,4.3,2947,16301,175.02,61,99,20,31,2243,0x0000000000000000,None
2026-08-23T19:27:25.3062626-07:00,5.3,2947,16301,169.50,62,99,20,32,2245,0x0000000000000000,None
2026-08-23T19:27:26.3406609-07:00,6.4,2947,16301,176.19,63,99,20,34,2246,0x0000000000000000,None
2026-08-23T19:27:27.3751105-07:00,7.4,2947,16301,170.66,63,99,20,36,2246,0x0000000000000000,None
2026-08-23T19:27:28.4094975-07:00,8.4,2947,16301,176.25,64,99,20,37,2246,0x0000000000000001,GpuIdle
2026-08-23T19:27:29.4479944-07:00,9.5,2947,16301,171.61,64,99,20,39,2246,0x0000000000000001,GpuIdle
2026-08-23T19:27:30.4865394-07:00,10.5,2947,16301,176.71,65,99,20,40,2246,0x0000000000000001,GpuIdle
2026-08-23T19:27:31.5298566-07:00,11.6,2947,16301,171.23,65,99,20,41,2240,0x0000000000000001,GpuIdle
2026-08-23T19:27:32.5637105-07:00,12.6,2947,16301,177.38,65,99,20,41,2238,0x0000000000000001,GpuIdle
2026-08-23T19:27:33.6022871-07:00,13.6,2947,16301,173.05,65,99,20,42,2238,0x0000000000000001,GpuIdle
2026-08-23T19:27:34.6408570-07:00,14.7,2947,16301,177.96,66,99,20,42,2238,0x0000000000000001,GpuIdle
2026-08-23T19:27:35.6961047-07:00,15.7,2947,16301,173.74,66,99,20,43,2238,0x0000000000000001,GpuIdle
2026-08-23T19:27:36.7422916-07:00,16.8,2947,16301,178.07,66,99,20,43,2238,0x0000000000000001,GpuIdle
2026-08-23T19:27:37.7773917-07:00,17.8,2947,16301,172.91,66,99,20,44,2238,0x0000000000000001,GpuIdle
2026-08-23T19:27:38.8158887-07:00,18.9,2947,16301,178.79,66,99,20,44,2238,0x0000000000000001,GpuIdle
2026-08-23T19:27:39.8545155-07:00,19.9,2940,16301,173.00,66,99,20,44,2238,0x0000000000000001,GpuIdle
2026-08-23T19:27:40.8888902-07:00,20.9,2947,16301,178.99,67,99,20,45,2238,0x0000000000000001,GpuIdle
