"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","215.68","93.69","229.31","61.3","63","97.8","158.94","True","1790311271.8396","1790311280.7738","13.063","8.767","8.9291","0.1622","15049816182157.076","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1545","1545","1545","1545","9251","9251","9251","True","0","none","205.47","64.03","221.95","59.9","62","97.3","154.72","True","1790311292.9991","1790311302.1651","13.612","9.0002","9.1673","0.1671","14659780723945.61","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1500","1500","1500","1500","9251","9251","9251","True","0","none","193.46","25.97","213.16","59.3","62","94.2","145.17","True","1790311314.7096","1790311324.1299","13.623","9.2771","9.4236","0.1465","14222234424256.697","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1455","1455","1455","1455","9251","9251","9251","True","0","none","192.04","78.53","204.64","59.2","61","99.4","146.34","True","1790311336.3975","1790311346.1402","14.176","9.5723","9.7424","0.1702","13783738535663.219","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1410","1410","1410","1410","9251","9251","9251","True","0","none","182.88","61.11","196.19","58.7","60","97.9","141.3","True","1790311358.5916","1790311368.6508","14.583","9.9005","10.0582","0.1578","13326789599331.045","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1365","1365","1365","1365","9251","9251","9251","True","0","none","183.73","103.48","192.17","58.8","60","98.1","135.46","True","1790311381.3223","1790311391.7084","14.615","10.2266","10.3858","0.1592","12901755562167.764","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1320","1320","1320","1320","9251","9251","9251","True","0","none","175.21","77.14","185.37","58.3","60","100","136.87","True","1790311403.9793","1790311414.7272","15.145","10.5816","10.7486","0.167","12468896398768.764","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","166.4","44.27","178.75","57.8","59","98","131.42","True","1790311427.1981","1790311438.3045","15.788","10.9536","11.109","0.1554","12045442199318.354","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1230","1230","1230","1230","9251","9251","9251","True","0","none","160.9","123.14","166.24","57.6","59","98.2","123.35","True","1790311451.1027","1790311462.6062","15.771","11.357","11.5011","0.1441","11617648351949.61","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1185","1185","1185","1185","9251","9251","9251","True","0","none","157.38","126.25","160.68","57.5","59","100","121.41","True","1790311475.0423","1790311486.9701","16.287","11.7876","11.9269","0.1393","11193269705300.297","FLOP/s","True","22","30","0x0000000000000001;0x0000000000000000"
"1140","1140","1140","1140","9251","9251","9251","True","0","none","150.6","78.85","157.41","57.3","59","98.1","117.36","True","1790311499.4034","1790311511.8928","17.318","12.2586","12.4943","0.2357","10763180852341.262","FLOP/s","True","23","32","0x0000000000000001;0x0000000000000000"
"1095","1095","1095","1095","9251","9251","9251","True","0","none","148.51","95.36","152.94","57.2","59","100","115.97","True","1790311524.7644","1790311537.7408","17.363","12.7465","12.971","0.2245","10351204993210.455","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1050","1050","1050","1050","9251","9251","9251","True","0","none","144.37","92.13","149.9","56.9","58","96.8","113.77","True","1790311550.2967","1790311563.8204","17.94","13.2922","13.525","0.2327","9926214813433.02","FLOP/s","True","25","33","0x0000000000000001;0x0000000000000000"
