target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1590,1590.0,15049.816182157076,215.68,9251.0,1790311271.8396,1790311280.7738,0.869,1545.0,17,-420
1545,1545.0,14659.780723945609,205.47,9251.0,1790311292.9991,1790311302.1651,0.869,1545.0,18,-420
1500,1500.0,14222.234424256698,193.46,9251.0,1790311314.7096,1790311324.1299,0.863,1530.0,19,-420
1455,1455.0,13783.738535663218,192.04,9251.0,1790311336.3975,1790311346.1402,0.856,1515.0,19,-420
1410,1410.0,13326.789599331045,182.88,9251.0,1790311358.5916,1790311368.6508,0.85,1515.0,20,-420
1365,1365.0,12901.755562167764,183.73,9251.0,1790311381.3223,1790311391.7084,0.85,1515.0,21,-420
1320,1320.0,12468.896398768764,175.21,9251.0,1790311403.9793,1790311414.7272,0.844,1500.0,22,-420
1275,1275.0,12045.442199318353,166.4,9251.0,1790311427.1981,1790311438.3045,0.838,1485.0,22,-420
1230,1230.0,11617.648351949609,160.9,9251.0,1790311451.1027,1790311462.6062,0.819,1335.0,23,-420
1185,1185.0,11193.269705300298,157.38,9251.0,1790311475.0423,1790311486.9701,0.819,1335.0,24,-420
1140,1140.0,10763.180852341262,150.6,9251.0,1790311499.4034,1790311511.8928,0.819,1335.0,25,-420
1095,1095.0,10351.204993210455,148.51,9251.0,1790311524.7644,1790311537.7408,0.819,1335.0,26,-420
1050,1050.0,9926.21481343302,144.37,9251.0,1790311550.2967,1790311563.8204,0.819,1335.0,27,-420
