target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.9,4177.700052197612,50.68,16301.0,1790457375.4176,1790457395.92,0.72,1192.0,41,-420
1395,1393.4,4725.259705028165,54.49,16301.0,1790457406.6104,1790457424.7411,0.72,1222.0,37,-420
1545,1543.1,5272.50148510968,59.56,16301.0,1790457434.9265,1790457451.1693,0.72,1252.0,33,-420
1702,1698.4,5832.832117105184,62.99,16301.0,1790457461.2828,1790457475.952,0.72,1327.0,29,-420
1852,1845.0,6395.9024344796335,66.33,16301.0,1790457486.4014,1790457499.8047,0.72,1455.0,27,-420
2010,2002.0,6983.022596092149,79.38,16301.0,1790457510.087,1790457522.3536,0.755,1612.0,25,-420
2167,2160.0,7547.792378988018,92.19,16301.0,1790457532.5576,1790457543.9079,0.795,1792.0,23,-420
2317,2310.0,8108.657230836119,104.12,15526.4,1790457554.0324,1790457564.6162,0.84,1942.0,21,-420
2475,2461.9,8562.028691686544,115.47,16301.0,1790457574.9545,1790457584.9553,0.845,1965.0,20,-420
2625,2604.4,8982.87634567004,121.37,16301.0,1790457595.3493,1790457604.8993,0.845,1972.0,19,-420
2782,2775.0,9771.278540241687,123.46,15389.8,1790457615.0281,1790457623.7932,0.855,1987.0,17,-420
2932,2925.0,10308.094743006453,141.92,16301.0,1790457633.846,1790457642.1474,0.895,2122.0,16,-420
3090,3001.2,10597.963935883887,150.85,15332.8,1790457652.6083,1790457660.6813,0.92,2190.0,16,-420
