"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","16301","16301","16301","True","-1","none","47.38","10.89","52.72","42.9","43","95.9","43.72","True","1790455392.4976","1790455406.6554","16.096","13.9573","14.1579","0.2006","246753465231.16296","byte/s","True","27","30","0x0000000000000001;0x0000000000000000"
"1395","1392.2","1387","1395","15705.2","810","16301","True","-2.8","none","47.23","11.91","53.21","41.7","42","92.2","43.9","True","1790455416.7402","1790455430.63","16.095","13.6774","13.8972","0.2198","251801795751.918","byte/s","True","26","30","0x0000000000000001;0x0000000000000000"
"1545","1543.2","1537","1545","16301","16301","16301","True","-1.8","none","48.84","14.76","53.68","40.9","41","97.2","45.14","True","1790455440.8654","1790455454.4186","15.52","13.3649","13.5506","0.1857","257690144705.53653","byte/s","True","26","29","0x0000000000000001;0x0000000000000000"
"1702","1700.5","1695","1702","16301","16301","16301","True","-1.5","none","49.86","13.03","55.13","40","40","96.7","46.04","True","1790455464.4392","1790455477.1578","15.003","12.5196","12.7242","0.2045","275087854585.9311","byte/s","True","24","28","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","51.77","12.75","57.82","39.9","40","95","47.21","True","1790455487.4883","1790455498.8875","13.485","11.2218","11.4","0.1782","306903251289.7627","byte/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","56.09","13.84","63.05","39.9","41","94.3","50.76","True","1790455509.0092","1790455519.2243","12.333","10.0529","10.2161","0.1632","342587325922.0304","byte/s","True","19","23","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","62.37","18.3","69.34","40.7","41","96.2","55.63","True","1790455529.3813","1790455538.6032","11.264","9.0919","9.2224","0.1305","378798719272.95465","byte/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15332.8","810","16301","True","-7","none","66.53","16.85","75.77","41.2","42","92.9","58.62","True","1790455548.6614","1790455557.0416","10.173","8.2542","8.3804","0.1262","417241054586.1384","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2475","2457.5","2452","2460","16301","16301","16301","True","-17.5","none","69.53","24.22","77.26","41.6","42","94.3","61.2","True","1790455566.813","1790455575.1126","10.206","8.1667","8.3008","0.1341","421714108422.0718","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2625","2588.5","2587","2595","15332.8","810","16301","False","-36.5","below","67.16","16.21","76.52","41.5","42","93","59.29","True","1790455585.1336","1790455593.453","10.173","8.1966","8.3187","0.1221","420173808482.6251","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15268.3","810","16301","True","-7","none","71.01","17.14","79.38","41.7","43","88.4","63.01","True","1790455603.3368","1790455611.3886","10.164","7.9529","8.0516","0.0987","433048931423.4762","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","76.38","16.44","87.89","42.5","43","92.9","66.84","True","1790455621.5345","1790455629.2211","9.675","7.5894","7.6841","0.0948","453793761302.92267","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","3016","3015","3022","15194.5","810","16301","False","-74","below","78.24","20","91","43.1","44","92.1","69.36","True","1790455639.156","1790455646.7418","9.649","7.4824","7.5799","0.0975","460281852603.5849","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
