"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","15816.9","810","16301","True","-1.1","none","64.46","11.05","71.46","44.6","46","94.1","59.93","True","1790456761.3698","1790456778.2657","18.835","16.6248","16.8972","0.2724","3798529911561.2544","FLOP/s","True","32","35","0x0000000000000001;0x0000000000000000"
"1395","1393.9","1387","1395","16301","16301","16301","True","-1.1","none","70.41","12.09","78.35","45.3","46","97.1","65.07","True","1790456788.1758","1790456803.0817","17.163","14.6615","14.9059","0.2444","4307200970580.8154","FLOP/s","True","28","32","0x0000000000000001;0x0000000000000000"
"1545","1543.1","1537","1545","15681.4","810","16301","True","-1.9","none","74.52","11.79","84.2","45.7","47","92.3","68.37","True","1790456813.3767","1790456826.7319","15.594","13.1655","13.3582","0.1927","4796625210980.674","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1702","1695.9","1695","1702","15627.5","810","16301","True","-6.1","none","80.08","11.35","89.53","46.3","48","91.8","72.35","True","1790456837.0176","1790456849.0894","13.929","11.893","12.0697","0.1766","5309821353238.65","FLOP/s","True","23","26","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","15563.3","810","16301","True","-7","none","84.81","13.18","94.34","47","49","93.1","76.32","True","1790456859.0743","1790456870.081","13.393","10.8347","11.0077","0.173","5828479439276.192","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15485.7","810","16301","True","-8","none","94.55","14.3","109.75","48.7","51","91.6","83.54","True","1790456880.4325","1790456890.4391","11.816","9.8717","10.0036","0.1319","6397039110548.52","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","108.92","12.95","125.83","50.7","53","93.9","95.87","True","1790456900.2741","1790456909.5781","11.282","9.168","9.3031","0.1351","6888110680857.299","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","126.05","14.64","144.2","53.2","55","94.8","109.3","True","1790456919.6842","1790456928.3728","10.711","8.5613","8.6883","0.127","7376179741441.353","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2475","2449.6","2445","2467","15332.8","810","16301","True","-25.4","none","130.12","16.94","153.37","54.5","57","93","112.43","True","1790456938.3298","1790456946.6136","10.215","8.1545","8.2837","0.1292","7744151693475.897","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2625","2574.9","2565","2610","16301","16301","16301","False","-50.1","below","137.25","25.19","157.49","55.6","58","95.1","118.09","True","1790456956.5836","1790456964.5231","10.173","7.8507","7.9413","0.0906","8043805761902.047","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2782","2747.5","2707","2775","15194.5","810","16301","False","-34.5","below","139.11","17.08","166.4","56.5","59","92.5","120.17","True","1790456974.8882","1790456982.3499","9.635","7.3565","7.4621","0.1056","8584271051809.289","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2786.6","2580","2925","15194.5","810","16301","False","-145.4","below","144.69","19.71","169.99","57.1","60","89.3","125.13","True","1790456992.4646","1790456999.8679","9.662","7.295","7.401","0.1061","8656643031446.215","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"3090","2804.6","2602","3015","16301","16301","16301","False","-285.4","below","147.33","21.91","164.87","57.6","60","93.7","126.95","True","1790457010.1699","1790457017.5652","9.614","7.3049","7.3975","0.0926","8644898229920.066","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
