"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.3","1230","1237","15485.7","810","16301","True","-0.7","none","58.31","11.12","67.55","41.9","43","94","51.87","True","1790455683.6836","1790455693.8415","11.87","10.0192","10.159","0.1398","311391607741.3645","byte/s","True","19","22","0x0000000000000001;0x0000000000000000"
"1395","1392.9","1387","1395","15485.7","810","16301","True","-2.1","none","59.41","11.37","69.24","43.4","44","91.3","52.82","True","1790455703.7308","1790455713.5901","11.804","9.7323","9.8576","0.1253","320573719150.8789","byte/s","True","19","22","0x0000000000000001;0x0000000000000000"
"1545","1544.1","1537","1545","16301","16301","16301","True","-0.9","none","61.77","11.61","70.42","44.8","46","95.3","55.24","True","1790455723.451","1790455733.2194","11.841","9.6405","9.7692","0.1287","323624892941.265","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"1702","1696.6","1695","1702","16301","16301","16301","True","-5.4","none","64.77","18.45","71.92","46.2","47","95.4","57.39","True","1790455743.4366","1790455752.6126","11.277","9.0429","9.1737","0.1308","345010707649.89325","byte/s","True","17","21","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","15332.8","810","16301","True","-7","none","64.46","12.11","75.23","47.1","48","93.4","57.12","True","1790455762.7416","1790455771.3084","10.698","8.4422","8.5668","0.1246","369560695174.7072","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","72.93","17.56","82.56","48.8","50","96.3","64.09","True","1790455781.4897","1790455789.5271","10.176","7.9314","8.0398","0.1084","393360816206.5187","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15268.3","810","16301","True","-7","none","79.21","15.86","90.14","50.5","52","92.9","68.58","True","1790455799.6708","1790455807.4413","9.657","7.672","7.7701","0.0981","406660714383.9821","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","88.16","25.06","98.11","52.6","54","93.7","76.16","True","1790455817.4057","1790455825.0708","9.634","7.5698","7.6665","0.0967","412151946572.26666","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2475","2449.1","2445","2460","16301","16301","16301","True","-25.9","none","87.42","17.04","99.15","51.4","52","95.4","76.26","True","1790455835.0154","1790455842.708","9.687","7.596","7.6908","0.0947","410728265740.31396","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2625","2574.3","2565","2602","15194.5","810","16301","False","-50.7","below","88.42","13.73","99.43","50.1","51","92.5","76.47","True","1790455852.7663","1790455860.4687","9.7","7.6103","7.7044","0.0942","409960769524.5887","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2782","2762.9","2760","2775","16301","16301","16301","True","-19.1","none","88.65","16.79","100.48","49.3","50","93.7","76.98","True","1790455870.5644","1790455878.271","9.636","7.6049","7.7072","0.1023","410247453270.1385","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15194.5","810","16301","True","-7","none","93.33","19.17","107.18","49.6","51","92.1","81.73","True","1790455888.1478","1790455895.803","9.633","7.5616","7.6539","0.0923","412596483478.0181","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","3015","3015","3015","16301","16301","16301","False","-75","below","102.3","40.54","111.93","50.5","51","98.2","89.41","True","1790455905.8277","1790455913.4361","9.618","7.5158","7.6084","0.0926","415115224659.0877","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
