"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","57.94","55.7","61.67","44.2","45","98.2","52.3","True","1790458345.04","1790458362.8446","20.413","17.5391","17.8042","0.2651","7522700442618.719","FLOP/s","True","33","38","0x0000000000000001;0x0000000000000000"
"1395","1393.9","1387","1395","16301","16301","16301","True","-1.1","none","63.89","40.09","68.32","45","46","98.6","57.89","True","1790458373.4176","1790458389.0002","18.272","15.385","15.5813","0.1963","8575987055551.84","FLOP/s","True","29","34","0x0000000000000001;0x0000000000000000"
"1545","1543.8","1537","1545","16301","16301","16301","True","-1.2","none","67.74","28.01","72.39","45.6","47","98","60.59","True","1790458399.6527","1790458413.7126","16.613","13.8498","14.0635","0.2137","9526603591921.816","FLOP/s","True","26","31","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","74.83","47.3","79.96","46.4","47","96.6","66.19","True","1790458424.2737","1790458436.9082","15.011","12.4322","12.6334","0.2012","10612912828966.506","FLOP/s","True","24","28","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","79.91","53.23","85.91","47","48","97.8","69.9","True","1790458447.2282","1790458458.7425","13.935","11.3958","11.5171","0.1213","11578030151692.953","FLOP/s","True","21","26","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","94.97","51.33","102.57","49.4","50","99.2","81.52","True","1790458469.2867","1790458479.7942","12.878","10.3752","10.5079","0.1326","12716937104322.764","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","110.27","33.06","120.17","51.9","53","99.1","93.69","True","1790458490.0703","1790458499.7886","12.315","9.5921","9.7169","0.1248","13755146340485.889","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","126.55","42.15","141.25","54.8","56","97.9","105.75","True","1790458510.4829","1790458519.5047","11.237","8.9005","9.0227","0.1222","14824112854720.102","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2475","2456.3","2452","2467","16301","16301","16301","True","-18.7","none","139.04","68.41","151.27","56.8","59","98.6","114.97","True","1790458529.7593","1790458538.3073","10.741","8.4152","8.5485","0.1333","15679003327556.5","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2625","2593.4","2580","2610","16301","16301","16301","False","-31.6","below","139.68","35.54","157.44","58.1","61","99.3","116.23","True","1790458548.5406","1790458556.6747","10.75","8.0329","8.1334","0.1004","16425034277671.771","FLOP/s","True","15","20","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2782","2766.4","2752","2775","16301","16301","16301","True","-15.6","none","158","80.88","174.4","60.4","62","99.3","127.17","True","1790458567.1779","1790458574.6808","9.683","7.407","7.4992","0.0922","17813119794141.906","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2932","2902.8","2865","2917","16301","16301","16301","True","-29.2","none","175.17","60.94","194.83","64.2","66","99.2","141.61","True","1790458584.8899","1790458592.0165","9.618","7.0205","7.1248","0.1043","18793806931089.12","FLOP/s","True","13","18","0x0000000000000001;0x0000000000000000"
"3090","2913.2","2865","2947","16301","16301","16301","False","-176.8","below","184.55","114.84","194.91","64.8","67","98.5","147.16","True","1790458602.5449","1790458609.6289","9.622","6.9885","7.0825","0.0939","18879667067328.227","FLOP/s","True","13","18","0x0000000000000001;0x0000000000000000"
