"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","16301","16301","16301","True","-1.1","none","59.93","11.66","65.46","45.1","46","96.1","56.52","True","1790457054.7992","1790457075.2619","22.592","20.1578","20.46","0.3022","4008281280026.917","FLOP/s","True","38","42","0x0000000000000001;0x0000000000000000"
"1395","1393.4","1387","1395","15845.4","810","16301","True","-1.6","none","64.73","11.49","72.09","45.5","47","95.2","60.59","True","1790457085.4432","1790457103.5284","20.461","17.8059","18.0877","0.2819","4537733273102.501","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1545","1542.6","1537","1545","16301","16301","16301","True","-2.4","none","69.37","11.91","77.45","46","47","94.6","64.46","True","1790457113.8502","1790457130.0419","18.252","15.9509","16.1952","0.2443","5065436996291.702","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1702","1696.2","1695","1702","16301","16301","16301","True","-5.8","none","75.32","19.98","83.71","46.7","48","97.2","69.21","True","1790457140.1479","1790457154.8337","16.645","14.4401","14.6857","0.2456","5595396391894.533","FLOP/s","True","28","31","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","79.09","13.82","88.53","47.3","49","94.5","72.49","True","1790457164.8329","1790457178.1733","15.587","13.1379","13.342","0.204","6150002026591.989","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15627.5","810","16301","True","-8","none","89.82","12.23","102.09","48.9","51","92.5","81.57","True","1790457188.4613","1790457200.7156","14.485","12.0951","12.2552","0.1601","6680248708052.173","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15563.3","810","16301","True","-7","none","102.71","15.61","117.75","51","53","93.1","92.6","True","1790457210.952","1790457222.2918","13.391","11.1832","11.3351","0.1519","7224956772731.239","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15526.4","810","16301","True","-7","none","118.85","16.16","136.04","53.6","56","94.2","105.61","True","1790457232.4163","1790457243.0047","12.88","10.4225","10.5893","0.1668","7752283619888.023","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2475","2457.5","2452","2467","16301","16301","16301","True","-17.5","none","126.2","17.62","143.8","55.2","58","95.3","111.45","True","1790457253.3361","1790457263.3323","11.815","9.8539","9.9973","0.1434","8199648243146.571","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2625","2590.2","2580","2617","16301","16301","16301","False","-34.8","below","131.82","19.02","150.02","56.4","59","95.3","117.07","True","1790457273.2782","1790457282.7763","11.787","9.3784","9.5002","0.1218","8615372743052.665","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2782","2766.2","2760","2775","15389.8","810","16301","True","-15.8","none","137.93","16.13","160.74","57.2","61","88.4","120.09","True","1790457293.1089","1790457301.9235","10.74","8.6806","8.8187","0.1381","9307959012934.959","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2932","2919.6","2910","2925","16301","16301","16301","True","-12.4","none","159.99","21.57","185.3","60.8","64","94.9","138.14","True","1790457311.8181","1790457320.1047","10.206","8.154","8.2857","0.1317","9909037631766.424","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"3090","2973.7","2917","3015","15681","7001","16301","False","-116.3","below","168.24","23.01","188.5","61.6","65","88.9","146.17","True","1790457330.1399","1790457338.2691","10.214","8.0283","8.126","0.0978","10064214504792.393","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
