target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1236.3,3335.4352995052227,75.32,16301.0,1790456493.6193,1790456503.9998,0.72,1192.0,20,-420
1395,1393.3,3466.3555714314352,77.21,15485.7,1790456514.0616,1790456524.0221,0.72,1215.0,19,-420
1545,1542.9,3503.6388997331555,75.85,15485.7,1790456534.4616,1790456544.3061,0.72,1245.0,20,-420
1702,1695.0,3700.832283502298,79.9,16301.0,1790456554.2485,1790456563.5842,0.72,1323.5,18,-420
1852,1845.0,3991.0498776409336,84.78,16301.0,1790456573.5668,1790456582.2341,0.72,1447.0,18,-420
2010,2002.0,4292.3184097592175,92.63,15268.3,1790456592.2959,1790456600.325,0.755,1612.0,16,-420
2167,2160.0,4468.844449021355,105.82,16301.0,1790456610.5338,1790456618.26,0.795,1777.0,16,-420
2317,2310.0,4523.388137034398,111.54,15268.3,1790456628.362,1790456636.0105,0.84,1935.0,15,-420
2475,2437.5,4521.990867490094,116.1,15268.3,1790456646.0635,1790456653.6884,0.845,1957.0,16,-420
2625,2549.9,4514.284762115307,114.95,16301.0,1790456663.6607,1790456671.3102,0.845,1957.0,16,-420
2782,2743.8,4514.3130023874855,113.49,15268.3,1790456681.442,1790456689.0721,0.855,1980.0,15,-420
2932,2918.1,4523.856328618325,126.27,16301.0,1790456699.1345,1790456706.7598,0.895,2115.0,16,-420
3090,3004.3,4508.039787604278,129.98,15268.3,1790456716.8173,1790456724.461,0.92,2182.0,15,-420
