target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1236.0,1628.492279951387,69.71,16301.0,1790456224.0768,1790456234.7585,0.72,1192.0,21,-420
1395,1393.8,1666.4799112017997,70.65,16301.0,1790456245.1368,1790456255.5757,0.72,1215.0,21,-420
1545,1542.9,1703.602127657377,72.68,16301.0,1790456265.4843,1790456275.6609,0.72,1245.0,21,-420
1702,1695.8,1801.673029395437,71.88,15440.4,1790456285.9152,1790456295.5484,0.72,1312.0,20,-420
1852,1845.0,1968.3833829459554,77.62,16301.0,1790456305.7021,1790456314.5319,0.72,1443.5,18,-420
2010,2002.0,2131.331320341167,87.58,15268.3,1790456324.5297,1790456332.663,0.755,1612.0,16,-420
2167,2160.0,2234.3843183992103,95.3,15268.3,1790456342.7859,1790456350.5355,0.795,1777.0,16,-420
2317,2310.0,2273.936973158714,106.3,15194.5,1790456360.4165,1790456368.0429,0.84,1935.0,15,-420
2475,2442.7,2272.461517559784,106.69,16314.3,1790456378.2401,1790456385.8558,0.845,1957.0,15,-420
2625,2563.7,2261.1387765924565,104.73,15194.5,1790456395.8531,1790456403.5096,0.845,1957.0,15,-420
2782,2759.7,2262.5516217082386,110.69,16301.0,1790456413.5613,1790456421.2205,0.855,1987.0,15,-420
2932,2919.3,2273.63771583345,117.05,15194.5,1790456431.2683,1790456438.8803,0.895,2115.0,15,-420
3090,3009.9,2289.978017586588,129.47,16301.0,1790456448.9359,1790456456.5052,0.92,2182.0,15,-420
