target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.9,3798.5299115612543,64.46,15816.9,1790456761.3698,1790456778.2657,0.72,1192.0,33,-420
1395,1393.9,4307.200970580815,70.41,16301.0,1790456788.1758,1790456803.0817,0.72,1215.0,30,-420
1545,1543.1,4796.625210980674,74.52,15681.4,1790456813.3767,1790456826.7319,0.72,1252.0,26,-420
1702,1695.9,5309.821353238651,80.08,15627.5,1790456837.0176,1790456849.0894,0.72,1327.0,24,-420
1852,1845.0,5828.479439276192,84.81,15563.3,1790456859.0743,1790456870.081,0.72,1455.0,22,-420
2010,2002.0,6397.03911054852,94.55,15485.7,1790456880.4325,1790456890.4391,0.755,1612.0,20,-420
2167,2160.0,6888.110680857299,108.92,16301.0,1790456900.2741,1790456909.5781,0.795,1792.0,19,-420
2317,2310.0,7376.179741441352,126.05,16301.0,1790456919.6842,1790456928.3728,0.84,1942.0,18,-420
2475,2449.6,7744.151693475897,130.12,15332.8,1790456938.3298,1790456946.6136,0.845,1965.0,17,-420
2625,2574.9,8043.8057619020465,137.25,16301.0,1790456956.5836,1790456964.5231,0.845,1965.0,16,-420
2782,2747.5,8584.27105180929,139.11,15194.5,1790456974.8882,1790456982.3499,0.855,1987.0,15,-420
2932,2786.6,8656.643031446214,144.69,15194.5,1790456992.4646,1790456999.8679,0.865,2047.0,14,-420
3090,2804.6,8644.898229920067,147.33,16301.0,1790457010.1699,1790457017.5652,0.865,2047.0,15,-420
