target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1380,1377.5,9389.702970423905,66.72,13801.0,1790271458.5171,1790271472.7856,0.72,1297.0,29,-420
1410,1402.0,9596.480993896097,68.11,13801.0,1790271483.3915,1790271497.3495,0.72,1327.0,27,-420
1440,1432.0,9813.33487598131,69.16,13801.0,1790271507.7927,1790271521.4561,0.72,1350.0,27,-420
1470,1462.0,10009.220260031174,71.16,13801.0,1790271532.0549,1790271545.4505,0.72,1402.0,27,-420
1507,1500.0,10270.946903958433,71.99,13801.0,1790271555.8543,1790271568.9114,0.72,1425.0,26,-420
1537,1530.0,10446.227274398521,75.06,13801.0,1790271579.6909,1790271592.5341,0.72,1455.0,26,-420
1567,1560.0,10626.419802455624,76.13,13801.0,1790271602.935,1790271615.564,0.72,1477.0,26,-420
1597,1590.0,10875.217637694279,78.78,13801.0,1790271626.1951,1790271638.5577,0.73,1500.0,24,-420
1627,1620.0,11055.683642901817,82.1,13801.0,1790271648.9389,1790271661.0203,0.735,1530.0,24,-420
1665,1657.0,11312.557190921423,83.74,13801.0,1790271671.6741,1790271683.4857,0.745,1582.0,24,-420
1695,1687.0,11562.050133034549,86.03,13801.0,1790271693.871,1790271705.4119,0.755,1612.0,23,-420
1725,1717.0,11755.700604335403,90.0,13801.0,1790271716.1314,1790271727.5112,0.76,1650.0,22,-420
1755,1747.0,11953.84838936204,91.87,13801.0,1790271738.2737,1790271749.4669,0.77,1695.0,22,-420
