"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1380","1378.2","1372","1380","13801","13801","13801","True","-1.8","none","66.38","29.64","69.38","45.7","46","99.6","59.33","True","1790273763.6779","1790273777.9439","16.959","14.0551","14.2645","0.2093","9387406776373.592","FLOP/s","True","26","31","0x0000000000000400"
"1410","1402","1402","1402","13801","13801","13801","True","-8","none","67.12","25.8","70.64","46.2","47","97.3","59.76","True","1790273788.7402","1790273802.6886","16.322","13.7483","13.9527","0.2044","9596941473360.537","FLOP/s","True","26","30","0x0000000000000400"
"1440","1432","1432","1432","13801","13801","13801","True","-8","none","68.7","33.34","71.61","46.4","47","98.9","61.28","True","1790273813.0696","1790273826.76","16.345","13.4506","13.6894","0.2388","9809339819685.678","FLOP/s","True","25","30","0x0000000000000400"
"1470","1462","1462","1462","13801","13801","13801","True","-8","none","70.68","38.62","73.25","46.7","47","98.6","62.57","True","1790273837.4723","1790273850.8821","15.728","13.185","13.4084","0.2234","10006899813624.473","FLOP/s","True","25","29","0x0000000000000400"
"1507","1500","1500","1500","13801","13801","13801","True","-7","none","71.27","24.24","75.16","47.2","48","98.4","63.13","True","1790273861.2342","1790273874.2986","15.814","12.8472","13.0681","0.2209","10270057893054.676","FLOP/s","True","24","29","0x0000000000000004;0x0000000000000400"
"1537","1530","1530","1530","13801","13801","13801","True","-7","none","74.16","32.74","77.39","47.5","48","98.5","65.34","True","1790273885.084","1790273897.9256","15.187","12.6343","12.8425","0.2083","10443146964900.637","FLOP/s","True","24","28","0x0000000000000004;0x0000000000000400"
"1567","1560","1560","1560","13801","13801","13801","True","-7","none","76.94","50.59","79.53","47.7","49","96.7","68","True","1790273908.3073","1790273920.9586","15.233","12.4141","12.6553","0.2413","10628381665577.383","FLOP/s","True","23","28","0x0000000000000004;0x0000000000000400"
"1597","1590","1590","1590","13801","13801","13801","True","-7","none","77.66","36.95","81.4","48.2","49","98.6","68.13","True","1790273931.5537","1790273943.9041","14.672","12.1344","12.3511","0.2168","10873379461698.29","FLOP/s","True","23","27","0x0000000000000004;0x0000000000000400"
"1627","1620","1620","1620","13801","13801","13801","True","-7","none","81.7","54.22","84.18","48.6","49","94.4","71.91","True","1790273954.3269","1790273966.385","14.7","11.9331","12.0582","0.125","11056729719844.117","FLOP/s","True","22","27","0x0000000000000004;0x0000000000000400"
"1665","1657","1657","1657","13801","13801","13801","True","-8","none","82.84","40.36","86.65","49.4","50","97.7","72.24","True","1790273977.0173","1790273988.8292","14.168","11.664","11.8121","0.1482","11311885554105.232","FLOP/s","True","22","26","0x0000000000000004;0x0000000000000400"
"1695","1687","1687","1687","13801","13801","13801","True","-8","none","87.35","69.76","90.07","49.7","51","98.6","76.25","True","1790273999.2403","1790274010.84","14.157","11.4175","11.5947","0.1772","11556094764187.893","FLOP/s","True","21","26","0x0000000000000400"
"1725","1717","1717","1717","13801","13801","13801","True","-8","none","90.26","57.45","93.41","50.4","51","100","78.29","True","1790274021.4268","1790274032.8008","13.594","11.2277","11.3784","0.1507","11751390948031.965","FLOP/s","True","21","25","0x0000000000000004;0x0000000000000400"
"1755","1747","1747","1747","13801","13801","13801","True","-8","none","91.56","43.36","96.36","50.8","52","98.7","79.54","True","1790274043.0758","1790274054.278","13.614","11.0436","11.2051","0.1615","11947358590743.736","FLOP/s","True","20","25","0x0000000000000004;0x0000000000000400"
