target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1380,1377.8,9389.271517448315,66.37,13801.0,1790270796.7907,1790270811.0494,0.72,1297.0,28,-420
1410,1402.0,9595.866950438603,68.04,13801.0,1790270821.767,1790270835.7232,0.72,1327.0,28,-420
1440,1432.0,9811.369845500021,69.42,13801.0,1790270846.1295,1790270859.8179,0.72,1350.0,27,-420
1470,1462.0,10006.443396796902,71.12,13801.0,1790270870.5183,1790270883.9438,0.72,1402.0,27,-420
1507,1500.0,10271.418733866516,71.94,13801.0,1790270894.3494,1790270907.3917,0.72,1425.0,26,-420
1537,1530.0,10445.4371594929,73.82,13801.0,1790270918.2209,1790270931.0666,0.72,1455.0,25,-420
1567,1560.0,10625.641814766353,76.71,13801.0,1790270941.5447,1790270954.2002,0.72,1477.0,25,-420
1597,1590.0,10876.964884139918,76.83,13801.0,1790270964.7788,1790270977.1355,0.73,1500.0,25,-420
1627,1620.0,11052.896584157726,81.48,13801.0,1790270987.4851,1790270999.543,0.735,1530.0,24,-420
1665,1657.0,11313.659624074124,82.98,13801.0,1790271010.1516,1790271021.9439,0.745,1582.0,24,-420
1695,1687.0,11562.588260474762,87.24,13801.0,1790271032.3601,1790271043.9204,0.755,1612.0,23,-420
1725,1717.0,11753.29991143867,89.65,13801.0,1790271054.5503,1790271065.9144,0.76,1642.0,22,-420
1755,1747.0,11952.638784177583,91.4,13801.0,1790271076.2096,1790271087.3922,0.77,1691.0,22,-420
