target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1380,1377.8,9386.580058140311,66.72,13801.0,1790272776.4662,1790272790.7249,0.72,1297.0,29,-420
1410,1402.0,9600.032373255377,68.62,13801.0,1790272801.3872,1790272815.3648,0.72,1327.0,28,-420
1440,1432.0,9812.535064390773,69.69,13801.0,1790272825.7427,1790272839.4096,0.72,1350.0,27,-420
1470,1462.0,10009.25389760249,69.69,13801.0,1790272850.0504,1790272863.4552,0.72,1402.0,27,-420
1507,1500.0,10270.923157694182,72.03,13801.0,1790272873.9107,1790272886.9588,0.72,1425.0,26,-420
1537,1530.0,10446.030272038548,75.22,13801.0,1790272897.6343,1790272910.4738,0.72,1455.0,25,-420
1567,1560.0,10627.686255066861,76.43,13801.0,1790272920.866,1790272933.5174,0.72,1477.0,25,-420
1597,1590.0,10877.455297039249,77.91,13801.0,1790272944.0854,1790272956.4366,0.73,1500.0,25,-420
1627,1620.0,11057.17318798436,81.47,13801.0,1790272966.8172,1790272978.8828,0.735,1530.0,24,-420
1665,1657.0,11314.710457884083,82.74,13801.0,1790272989.5639,1790273001.3808,0.745,1582.0,24,-420
1695,1687.0,11560.355222208242,86.79,13801.0,1790273011.7738,1790273023.3444,0.755,1612.0,23,-420
1725,1717.0,11747.963572787527,88.27,13801.0,1790273033.9695,1790273045.3456,0.76,1650.0,22,-420
1755,1747.0,11954.181750630123,90.93,13801.0,1790273056.0364,1790273067.2045,0.77,1687.0,22,-420
