"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1380","1378.5","1372","1380","13801","13801","13801","True","-1.5","none","67.61","46.79","69.61","45.8","47","97.3","60.58","True","1790273104.8708","1790273119.1381","16.866","14.0529","14.2654","0.2125","9388907048429.367","FLOP/s","True","26","31","0x0000000000000400"
"1410","1402","1402","1402","13801","13801","13801","True","-8","none","68.92","47.21","70.9","46.5","47","98.5","61.7","True","1790273129.8138","1790273143.7673","16.329","13.746","13.9578","0.2117","9598522461037.018","FLOP/s","True","26","30","0x0000000000000400"
"1440","1432","1432","1432","13801","13801","13801","True","-8","none","69.18","28.92","71.93","46.6","47","98.5","61.59","True","1790273154.1739","1790273167.852","16.329","13.4484","13.6746","0.2262","9810913873623.914","FLOP/s","True","25","30","0x0000000000000400"
"1470","1462","1462","1462","13801","13801","13801","True","-8","none","70.4","32.9","73.48","47","48","100","62.33","True","1790273178.5691","1790273191.9574","15.811","13.1784","13.3849","0.2065","10011921628648.24","FLOP/s","True","25","29","0x0000000000000400"
"1507","1500","1500","1500","13801","13801","13801","True","-7","none","72.77","45.85","75.15","47.4","48","99.7","64.59","True","1790273202.3951","1790273215.4642","15.76","12.8475","13.0637","0.2162","10269812722606.25","FLOP/s","True","24","29","0x0000000000000004;0x0000000000000400"
"1537","1530","1530","1530","13801","13801","13801","True","-7","none","75.4","58.78","77.54","47.6","48","97.7","66.49","True","1790273226.2143","1790273239.0732","15.236","12.63","12.8564","0.2264","10446659349262.607","FLOP/s","True","24","28","0x0000000000000004;0x0000000000000400"
"1567","1560","1560","1560","13801","13801","13801","True","-7","none","76.49","43.26","79.51","47.9","49","100","67.59","True","1790273249.4639","1790273262.1057","15.206","12.417","12.6417","0.2247","10625878425300.59","FLOP/s","True","23","28","0x0000000000000004;0x0000000000000400"
"1597","1590","1590","1590","13801","13801","13801","True","-7","none","79.17","58.84","81.21","48.3","49","97.1","69.93","True","1790273272.7343","1790273285.0703","14.736","12.1302","12.3403","0.2101","10877109071163.68","FLOP/s","True","23","27","0x0000000000000004;0x0000000000000400"
"1627","1620","1620","1620","13801","13801","13801","True","-7","none","80.74","39.35","84.19","48.9","50","100","70.94","True","1790273295.486","1790273307.5509","14.672","11.9302","12.0663","0.136","11059414793753.783","FLOP/s","True","22","27","0x0000000000000004;0x0000000000000400"
"1665","1657","1657","1657","13801","13801","13801","True","-8","none","84.27","58.46","86.56","49.6","50","100","74.03","True","1790273318.2075","1790273330.0122","14.141","11.6575","11.806","0.1485","11318127234763.094","FLOP/s","True","22","26","0x0000000000000004;0x0000000000000400"
"1695","1687","1687","1687","13801","13801","13801","True","-8","none","86.99","52.36","89.87","50.1","51","100","75.98","True","1790273340.365","1790273351.9227","14.171","11.4121","11.5555","0.1434","11561506382377.062","FLOP/s","True","21","26","0x0000000000000400"
"1725","1717","1717","1717","13801","13801","13801","True","-8","none","88.1","34.88","93.38","50.6","52","98.5","76.35","True","1790273362.5945","1790273373.9703","13.6","11.224","11.3715","0.1475","11755249084010.916","FLOP/s","True","21","25","0x0000000000000004;0x0000000000000400"
"1755","1747","1747","1747","13801","13801","13801","True","-8","none","93.61","66.7","96.29","51.3","52","98.7","81.53","True","1790273384.2255","1790273395.412","13.594","11.0426","11.1882","0.1456","11948363703938.078","FLOP/s","True","21","25","0x0000000000000004;0x0000000000000400"
