"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1380","1378.2","1372","1380","13801","13801","13801","True","-1.8","none","66.67","25.07","69.36","46.1","47","98.5","59.55","True","1790270139.827","1790270154.0875","16.845","14.0527","14.2603","0.2076","9389010606868.02","FLOP/s","True","26","31","0x0000000000000400"
"1410","1402","1402","1402","13801","13801","13801","True","-8","none","67.63","31.44","70.67","46.6","47","99.5","60.2","True","1790270164.7154","1790270178.7101","16.304","13.7453","13.993","0.2477","9599041169171.209","FLOP/s","True","26","30","0x0000000000000400"
"1440","1432","1432","1432","13801","13801","13801","True","-8","none","69.34","39.86","71.73","46.7","47","97.5","61.81","True","1790270189.0632","1790270202.7411","16.386","13.4481","13.6755","0.2275","9811182052909.484","FLOP/s","True","25","30","0x0000000000000400"
"1470","1462","1462","1462","13801","13801","13801","True","-8","none","70.59","40.45","73.22","47.1","48","96.9","62.6","True","1790270213.5128","1790270226.9091","15.828","13.1773","13.4002","0.2229","10012758834602.252","FLOP/s","True","25","29","0x0000000000000400"
"1507","1500","1500","1500","13801","13801","13801","True","-7","none","73.3","53.22","75.13","47.5","48","100","65.18","True","1790270237.3517","1790270250.3958","15.775","12.8442","13.0392","0.195","10272412189059.287","FLOP/s","True","24","29","0x0000000000000004;0x0000000000000400"
"1537","1530","1530","1530","13801","13801","13801","True","-7","none","73.59","32.69","77.19","47.5","48","97.4","64.87","True","1790270261.1886","1790270274.0496","15.287","12.6307","12.8582","0.2276","10446110494607.578","FLOP/s","True","24","28","0x0000000000000004;0x0000000000000400"
"1567","1560","1560","1560","13801","13801","13801","True","-7","none","76.62","44.13","79.43","48.1","49","100","67.7","True","1790270284.5224","1790270297.151","15.313","12.4143","12.6287","0.2144","10628153333509.861","FLOP/s","True","23","28","0x0000000000000004;0x0000000000000400"
"1597","1590","1590","1590","13801","13801","13801","True","-7","none","78.97","54.33","81.34","48.3","49","97.1","69.51","True","1790270307.8677","1790270320.2386","14.672","12.1288","12.3701","0.2413","10878341272919.47","FLOP/s","True","23","27","0x0000000000000004;0x0000000000000400"
"1627","1620","1620","1620","13801","13801","13801","True","-7","none","80.98","41.11","84.11","48.9","50","100","71.15","True","1790270330.5797","1790270342.6305","14.717","11.9324","12.0516","0.1192","11057382888717.96","FLOP/s","True","22","27","0x0000000000000004;0x0000000000000400"
"1665","1657","1657","1657","13801","13801","13801","True","-8","none","83.96","55.5","86.4","49.5","50","100","73.54","True","1790270353.3207","1790270365.1301","14.14","11.6605","11.8093","0.1488","11315215812441.422","FLOP/s","True","22","26","0x0000000000000004;0x0000000000000400"
"1695","1687","1687","1687","13801","13801","13801","True","-8","none","85.65","41.79","89.94","50.2","51","100","74.85","True","1790270375.5378","1790270387.0965","14.169","11.4143","11.5559","0.1416","11559293408308.736","FLOP/s","True","21","26","0x0000000000000400"
"1725","1717","1717","1717","13801","13801","13801","True","-8","none","88.8","28.48","93.5","50.4","52","98","77.46","True","1790270397.7299","1790270409.1162","14.111","11.226","11.3863","0.1603","11753213954976.525","FLOP/s","True","21","26","0x0000000000000004;0x0000000000000400"
"1755","1747","1747","1747","13801","13801","13801","True","-8","none","92.65","58.47","96.33","51.3","52","97.7","80.29","True","1790270419.899","1790270431.1124","13.578","11.0393","11.2105","0.1711","11951930352952.207","FLOP/s","True","21","25","0x0000000000000004;0x0000000000000400"
