"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.3","1230","1237","13801","13801","13801","True","-0.7","none","72.73","12.82","79.25","47.6","48","96","65.41","True","12.938","10.521","10.6923","0.1713","3237409405104.2236","FLOP/s","True","20","24","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","75.18","13.06","82.6","47.1","48","95.7","66.71","True","11.885","9.9366","10.0949","0.1583","3427787203594.695","FLOP/s","True","19","22","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","77.81","17.23","84.93","47.1","48","96.1","69.47","True","11.881","9.5126","9.6544","0.1417","3580577115386.681","FLOP/s","True","18","22","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","85.18","23.36","92.3","47.6","49","95.5","75.42","True","11.372","9.2124","9.3352","0.1227","3697265789610.6284","FLOP/s","True","17","21","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","93.31","33.23","100.89","48.5","49","96.8","82.49","True","11.384","9.1463","9.2931","0.1467","3723982652065.4854","FLOP/s","True","17","21","0x0000000000000400"
"2010","2002","2002","2002","13036.8","810","13801","True","-8","none","99.1","17.75","109.91","49.5","51","93.4","87.86","True","11.195","9.1313","9.2663","0.135","3730118008711.873","FLOP/s","True","17","21","0x0000000000000400"
"2167","2145.9","2145","2160","13801","13801","13801","True","-21.1","none","101.46","21.48","111.21","50.2","51","96.2","89.89","True","11.178","9.1352","9.2546","0.1194","3728515500765.5356","FLOP/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13036.8","810","13801","True","-7","none","106.04","19.88","118.83","51.1","52","93.4","94.26","True","11.191","9.1188","9.2392","0.1204","3735211630002.7603","FLOP/s","True","17","21","0x0000000000000400"
"2475","2466.6","2460","2467","13801","13801","13801","True","-8.4","none","119.85","33.92","130.23","52.9","54","95.5","106.48","True","11.211","9.0811","9.2037","0.1226","3750719865394.5215","FLOP/s","True","17","21","0x0000000000000400"
"2625","2610.8","2610","2617","13401","7001","13801","True","-14.2","none","129.29","25.92","144.36","55","57","93.4","115.09","True","11.228","9.0497","9.176","0.1263","3763724051246.1094","FLOP/s","True","17","21","0x0000000000000400"
"2782","2730.4","2722","2760","13801","13801","13801","False","-51.6","below","143.26","39.12","156.09","57","59","94.7","127.34","True","11.252","9.0313","9.1607","0.1294","3771416004794.0347","FLOP/s","True","17","21","0x0000000000000400"
"2932","2730.8","2722","2760","13401","7001","13801","False","-201.2","below","139.62","28.99","156.33","57.2","59","93.4","124.01","True","11.338","9.0141","9.1607","0.1466","3778624456426.743","FLOP/s","True","17","21","0x0000000000000400"
"3090","2730.2","2722","2760","13801","13801","13801","False","-359.8","below","141.54","28.9","156.16","57.5","59","93.4","126","True","11.316","9.0493","9.1859","0.1366","3763912626669.4253","FLOP/s","True","17","21","0x0000000000000400"
