"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","13476.2","810","13801","True","-1","none","58.83","12.6","62.12","47.8","48","94.2","55.63","True","22.998","20.7698","21.0874","0.3175","3890170394546.6226","FLOP/s","True","40","43","0x0000000000000400"
"1395","1392.7","1387","1395","13429.8","810","13801","True","-2.3","none","64.24","12.95","67.99","47.3","48","94.7","60.24","True","20.339","18.2198","18.499","0.2791","4434629091598.696","FLOP/s","True","35","38","0x0000000000000400"
"1545","1537","1537","1537","13807.5","13801","14001","True","-8","none","68.67","13.75","73.18","47.5","48","93.5","63.85","True","18.383","16.254","16.5431","0.2891","4970983610911.386","FLOP/s","True","31","34","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","79.27","17.17","84.52","48.7","50","93.3","73.12","True","16.756","14.5862","14.8482","0.262","5539371359691.549","FLOP/s","True","28","31","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","93.23","34.13","98.54","50.6","52","97.4","85.47","True","15.605","13.3128","13.5189","0.2062","6069227816759.746","FLOP/s","True","25","29","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","107.36","25.22","115","52.9","54","96.8","97.26","True","14.522","12.1935","12.4224","0.2289","6626336821554.914","FLOP/s","True","23","27","0x0000000000000400"
"2167","2151.7","2145","2160","13801","13801","13801","True","-15.3","none","111.94","19.19","120.89","53.9","55","96","100.81","True","13.518","11.4407","11.6088","0.168","7062334576290.819","FLOP/s","True","22","25","0x0000000000000400"
"2317","2310","2310","2310","13811","13801","14001","True","-7","none","126.38","20.21","138.43","56.3","58","92.8","112.67","True","12.414","10.4989","10.6875","0.1885","7695856143778.676","FLOP/s","True","20","23","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","148.85","24.78","163.94","59.5","62","95.1","131.86","True","11.741","9.828","9.9546","0.1266","8221205130604.032","FLOP/s","True","19","22","0x0000000000000400"
"2625","2569.8","2550","2617","13801","13801","13801","False","-55.2","below","169.79","57.13","182.47","62.4","65","95.8","150.09","True","11.758","9.4581","9.5793","0.1213","8542794536615.323","FLOP/s","True","18","22","0x0000000000000400"
"2782","2579.3","2542","2760","13423.2","7001","13801","False","-202.7","below","164.77","29.3","180.9","62.6","65","93.7","145.43","True","11.291","9.4533","9.5926","0.1393","8547100865273.28","FLOP/s","True","18","21","0x0000000000000400"
"2932","2571.8","2550","2760","13801","13801","13801","False","-360.2","below","167.35","38.24","180.07","63.3","65","97.1","149.14","True","11.801","9.4563","9.5855","0.1292","8544356505757.614","FLOP/s","True","18","22","0x0000000000000004;0x0000000000000400"
"3090","2568.5","2550","2640","13801","13801","13801","False","-521.5","below","170.09","63.08","181.65","63.4","65","95.7","150.86","True","11.77","9.4769","9.6124","0.1355","8525832486098.691","FLOP/s","True","18","22","0x0000000000000400"
