"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.5","1230","1237","13801","13801","13801","True","-0.5","none","50.72","40.35","52.17","48","48","99","47.39","True","23.056","20.7445","21.0241","0.2795","4071464633164.578","FLOP/s","True","39","43","0x0000000000000400"
"1395","1393.4","1387","1395","13801","13801","13801","True","-1.6","none","54.01","15.17","56.51","46.8","47","97","50.78","True","20.475","18.157","18.4378","0.2808","4651685481347.713","FLOP/s","True","35","38","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","57.86","15.23","60.99","46.7","47","96.6","54.13","True","18.895","16.3114","16.563","0.2515","5177990803357.955","FLOP/s","True","31","35","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","68.28","20.28","72.31","47.9","49","98.2","63.32","True","17.21","14.6359","14.8402","0.2044","5770795574239.277","FLOP/s","True","28","32","0x0000000000000400"
"1852","1845","1845","1845","13281.4","810","13801","True","-7","none","78.2","16.31","85.02","49.1","50","92.5","71.95","True","15.611","13.3353","13.5435","0.2082","6333606016314.976","FLOP/s","True","25","29","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","94.77","31.66","100.38","51.7","53","97.9","86.41","True","14.497","12.2143","12.3668","0.1525","6914883597668.727","FLOP/s","True","23","27","0x0000000000000400"
"2167","2152.4","2152","2160","13801","13801","13801","True","-14.6","none","99.31","31.14","105.33","52.8","54","97.7","90.08","True","13.893","11.5051","11.6627","0.1576","7341113619745.162","FLOP/s","True","22","26","0x0000000000000400"
"2317","2310","2310","2310","13151.4","810","13801","True","-7","none","113.4","20.05","122.8","54.8","57","92.8","101.96","True","12.962","10.5253","10.702","0.1767","8024524818616.392","FLOP/s","True","20","24","0x0000000000000400"
"2475","2467","2467","2467","13443.1","7001","13801","True","-8","none","133.59","23.84","146.08","57.7","60","91.1","118.63","True","11.94","9.8566","9.9937","0.1372","8568962790892.697","FLOP/s","True","19","22","0x0000000000000400"
"2625","2616.6","2610","2617","13423.2","7001","13801","True","-8.4","none","163.07","26.37","180.42","62.1","66","90.4","143.54","True","11.299","9.2466","9.3863","0.1397","9134217260568.432","FLOP/s","True","18","21","0x0000000000000400"
"2782","2651.8","2625","2760","13812.1","13801","14001","False","-130.2","below","164.44","29.21","183.18","63.4","66","90.1","145.14","True","11.232","9.1989","9.3296","0.1307","9181620138073.168","FLOP/s","True","18","21","0x0000000000000400"
"2932","2640.2","2602","2730","13801","13801","13801","False","-291.8","below","168.46","47.12","182.73","64.9","67","97.4","148.61","True","11.27","9.1762","9.3126","0.1364","9204322084843.074","FLOP/s","True","18","21","0x0000000000000400"
"3090","2645.1","2617","2760","13423.2","7001","13801","False","-444.9","below","162.94","29.63","180.98","63.6","67","88.8","143.91","True","11.216","9.1935","9.3257","0.1322","9186996889139.014","FLOP/s","True","18","21","0x0000000000000400"
