"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","13281.4","810","13801","True","-0.8","none","46.84","12.35","49.43","43.6","44","94.6","43.38","True","16.133","13.7273","13.9594","0.2321","250886556893.6453","byte/s","True","25","29","0x0000000000000400"
"1395","1393","1387","1395","13801","13801","13801","True","-2","none","47.93","15.56","50.77","42","42","97.1","44.03","True","14.66","12.7542","12.9546","0.2005","270029450145.71008","byte/s","True","24","27","0x0000000000000400"
"1545","1537","1537","1537","13210.5","810","13801","True","-8","none","49.1","13.18","53.06","40.9","41","94.7","45.13","True","14.06","11.7115","11.8882","0.1767","294070438476.9533","byte/s","True","22","26","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","55.35","25.08","58.55","41","41","95.2","50.02","True","12.33","10.3875","10.5448","0.1572","331551203895.72797","byte/s","True","20","23","0x0000000000000400"
"1852","1845","1845","1845","13079.3","810","13801","True","-7","none","58.52","15.8","63.79","40.9","41","93.7","52.52","True","11.766","9.5121","9.6324","0.1203","362063864953.965","byte/s","True","18","22","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","63.82","20.94","68.76","41.5","42","96.3","57.34","True","11.253","9.208","9.334","0.1259","374021679182.7044","byte/s","True","17","21","0x0000000000000400"
"2167","2160","2160","2160","13036.8","810","13801","True","-7","none","65.09","17.56","69.6","41.6","42","92.4","58.55","True","11.274","9.1654","9.2986","0.1332","375759870414.7768","byte/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","67.03","19.07","73.26","42","43","93.6","60.41","True","11.241","9.0941","9.2256","0.1315","378707735944.5123","byte/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","74.03","32.47","78.83","42.9","43","97.4","66.91","True","11.253","9.0503","9.1696","0.1193","380540472882.52936","byte/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13401","7001","13801","True","-8","none","79.11","25.07","86.45","43.6","44","93.4","71.21","True","11.261","9.0336","9.1665","0.1329","381243075370.9991","byte/s","True","17","21","0x0000000000000400"
"2782","2753.4","2752","2775","13801","13801","13801","True","-28.6","none","86.06","32.07","92.23","44.9","46","96.1","77.81","True","11.287","8.9904","9.1317","0.1413","383074798813.71893","byte/s","True","17","21","0x0000000000000400"
"2932","2752.9","2752","2760","13801","13801","13801","False","-179.1","below","86.87","41.35","92.26","45.2","46","95.2","77.93","True","10.808","8.9879","9.1373","0.1494","383182626330.6059","byte/s","True","17","20","0x0000000000000400"
"3090","2753.8","2752","2775","13401","7001","13801","False","-336.2","below","85.04","27.26","92.5","45.5","46","93.4","77.06","True","11.211","8.9888","9.1105","0.1217","383143966133.89996","byte/s","True","17","21","0x0000000000000400"
