"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","13801","13801","13801","True","-1","none","42.52","36.93","43.18","44.9","45","98","39.45","True","24.057","21.0371","21.3443","0.3072","2462416994621.6484","FLOP/s","True","40","45","0x0000000000000400"
"1395","1394.1","1387","1395","13801","13801","13801","True","-0.9","none","45.16","27.57","46.28","44","44","98.7","41.84","True","21.38","18.4536","18.6781","0.2245","2807151015782.007","FLOP/s","True","35","40","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","48.73","30.98","50.93","43.9","45","97.1","44.84","True","19.374","16.4065","16.6476","0.2411","3157410632705.291","FLOP/s","True","31","36","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","58.82","40.17","60.17","45.1","46","99","53.49","True","17.676","14.8036","15.0077","0.2041","3499281706005.3955","FLOP/s","True","28","33","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","67.42","37.35","69.63","46.7","47","99","60.55","True","16.025","13.5072","13.7009","0.1937","3835137799401.1143","FLOP/s","True","26","30","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","79.38","37.84","83.87","48.6","50","98.3","70.58","True","14.944","12.3148","12.5107","0.1959","4206501998595.957","FLOP/s","True","23","28","0x0000000000000400"
"2167","2159.2","2152","2160","13801","13801","13801","True","-7.8","none","84.91","40.69","88.99","50","51","97.1","74.69","True","13.983","11.4128","11.6092","0.1964","4538946561328.785","FLOP/s","True","21","26","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","95.38","41.44","101.16","51.6","53","97.6","82.73","True","12.893","10.5815","10.7505","0.1689","4895515388088.372","FLOP/s","True","20","24","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","111.76","55.78","117.2","54.4","56","97.4","96.39","True","12.292","9.956","10.0834","0.1274","5203092886900.752","FLOP/s","True","19","23","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","137.97","86.71","147.79","58.5","61","97","117.94","True","11.779","9.3012","9.4349","0.1337","5569403970742.384","FLOP/s","True","17","22","0x0000000000000400"
"2782","2701.7","2700","2715","13801","13801","13801","False","-80.3","below","155.38","123.07","160.24","61.8","63","97.4","131.23","True","11.253","9.0335","9.1609","0.1274","5734450823342.258","FLOP/s","True","17","21","0x0000000000000400"
"2932","2702.6","2700","2730","13801","13801","13801","False","-229.4","below","153.18","86.1","163.26","61.8","64","97.2","129.48","True","11.261","8.9839","9.1092","0.1252","5766079220340.556","FLOP/s","True","17","21","0x0000000000000400"
"3090","2701.3","2700","2707","13801","13801","13801","False","-388.7","below","155.94","103.66","164.17","62.3","65","97.2","132.68","True","11.274","8.9475","9.0825","0.1349","5789545648384.516","FLOP/s","True","16","21","0x0000000000000400"
