"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1230","1230","1230","13801","13801","13801","True","-7","none","35.61","19.86","36.69","44","45","98.2","33.07","True","1790203527.7989","1790203545.8182","20.7","17.7543","18.0163","0.262","3378291839297.781","FLOP/s","True","33","38","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","41.56","29.47","42.51","44","44","98.9","38.1","True","1790203556.4869","1790203572.4541","18.536","15.7275","15.9675","0.24","3813651513471.0376","FLOP/s","True","29","34","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","47.45","34.08","48.49","44.8","45","99","43.08","True","1790203583.0167","1790203597.4141","16.933","14.2157","14.3971","0.1814","4219232837005.2676","FLOP/s","True","26","31","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","57.33","42.72","58.54","45.8","46","98.8","51.87","True","1790203607.9414","1790203621.0198","15.297","12.9079","13.0784","0.1705","4646692072525.865","FLOP/s","True","24","28","0x0000000000000400"
"1852","1835.1","1830","1837","13801","13801","13801","True","-16.9","none","60.19","50.37","61.42","46.4","47","97.9","54.25","True","1790203631.2718","1790203643.5264","14.734","12.0682","12.2517","0.1835","4970006703186.799","FLOP/s","True","22","27","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","68.32","41.29","70.86","47.6","48","96.7","60.53","True","1790203654.0134","1790203665.0844","13.562","10.9312","11.0761","0.1449","5486985834219.221","FLOP/s","True","20","25","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","79.7","41.63","83.27","49.8","51","99.3","69.68","True","1790203675.5901","1790203685.8823","12.54","10.1433","10.2928","0.1494","5913161740629.925","FLOP/s","True","18","23","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","93.8","44.28","99.25","52.6","54","99.3","84.37","True","1790203696.1255","1790203705.7658","11.954","9.4932","9.6396","0.1464","6318116651758.667","FLOP/s","True","18","22","0x0000000000000400"
"2475","2452","2452","2452","13801","13801","13801","True","-23","none","107.24","52.22","113.38","55.1","56","99.3","95.79","True","1790203716.1083","1790203725.2248","11.448","8.9751","9.117","0.1419","6682880899885.221","FLOP/s","True","17","21","0x0000000000000400"
"2625","2452","2452","2452","13801","13801","13801","False","-173","below","107.62","50.52","114.1","55.8","57","99.3","96.13","True","1790203735.6036","1790203744.7323","11.422","8.9743","9.1281","0.1537","6683417580664.933","FLOP/s","True","17","21","0x0000000000000400"
"2782","2452.5","2452","2460","13401","7001","13801","False","-329.5","below","106.12","26.18","114.22","55.1","57","92.2","94.96","True","1790203755.0787","1790203764.1915","11.423","8.9757","9.1142","0.1385","6682375276085.093","FLOP/s","True","17","21","0x0000000000000400"
"2932","2452.5","2452","2460","13401","7001","13801","False","-479.5","below","104.49","26.44","114.47","55.9","58","94.1","93.71","True","1790203774.5353","1790203783.6435","11.426","8.9731","9.1087","0.1356","6684356960842.1045","FLOP/s","True","17","21","0x0000000000000400"
"3090","2452","2452","2452","13801","13801","13801","False","-638","below","108.91","60.69","114.63","56.8","58","98.2","93.35","True","1790203794.0194","1790203803.1345","11.423","8.9741","9.1122","0.1381","6683591329703.357","FLOP/s","True","16","21","0x0000000000000400"
