target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1230.0,201.43213904132637,58.22,13079.3,1790201806.0905,1790201815.7327,0.72,1462.0,19,-420
1395,1387.0,209.35889336676797,63.73,13036.8,1790201825.6079,1790201834.9119,0.755,1605.0,18,-420
1545,1537.0,214.91940074513997,68.28,13036.8,1790201845.1302,1790201854.1875,0.7975000000000001,1773.5,18,-420
1702,1695.0,219.20920759246158,72.8,13376.0,1790201864.061,1790201872.9401,0.84,1935.0,18,-420
1852,1822.5,207.71244510683368,70.42,13401.0,1790201883.0302,1790201892.386,0.84,1935.0,19,-420
2010,2002.0,224.77926466419433,79.27,13801.0,1790201902.4658,1790201911.1122,0.885,2085.0,17,-420
2167,2160.0,227.06797499201465,86.64,13801.0,1790201920.8969,1790201929.4843,0.93,2212.0,17,-420
2317,2310.0,226.62332717157886,96.03,13801.0,1790201939.2983,1790201947.8861,0.98,2340.0,17,-420
2475,2452.5,229.98909277636463,105.77,13801.0,1790201957.6584,1790201966.1444,1.02,2430.0,17,-420
2625,2452.5,230.10629003362706,101.64,13376.0,1790201976.0342,1790201984.5105,1.02,2430.0,16,-420
2782,2452.5,229.97347659861984,102.84,13801.0,1790201994.4442,1790202002.9242,1.02,2430.0,17,-420
2932,2452.1,229.99852754305235,104.55,13801.0,1790202012.7982,1790202021.2643,1.02,2426.0,16,-420
3090,2451.6,230.03727948284686,105.55,13801.0,1790202031.2255,1790202039.7104,1.02,2422.0,17,-420
