"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.2","1230","1237","13801","13801","13801","True","-2.8","none","68.84","24.26","72.25","46","47","98.8","63.23","True","1790199155.9137","1790199171.0807","16.934","14.9403","15.1707","0.2305","4226822493717.7847","FLOP/s","True","28","31","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","74.88","24.62","79.4","46.6","47","97.1","68.4","True","1790199180.9212","1790199194.4449","15.778","13.2861","13.524","0.2379","4753086069017.326","FLOP/s","True","25","29","0x0000000000000004;0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","83.27","12.34","91.12","47.7","49","95.6","75.4","True","1790199204.727","1790199216.8815","14.141","11.9699","12.1558","0.1858","5275719257410.936","FLOP/s","True","22","26","0x0000000000000400"
"1702","1695","1695","1695","13151.4","810","13801","True","-7","none","96.99","12.22","105.48","49.4","51","90.8","86.69","True","1790199226.9247","1790199237.9672","13.076","10.8699","11.0435","0.1736","5809594181148.185","FLOP/s","True","20","24","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","112.76","22.73","122.68","52.1","53","97.4","99.19","True","1790199248.0294","1790199258.1296","11.945","9.9793","10.0962","0.117","6328116293684.787","FLOP/s","True","19","22","0x0000000000000400"
"2010","2001.1","1987","2002","13801","13801","13801","True","-8.9","none","116.63","20.05","128.61","52.7","54","95.3","102.25","True","1790199268.055","1790199277.533","11.474","9.323","9.4746","0.1516","6773577726764.567","FLOP/s","True","17","21","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","132.68","23.65","147.06","55.6","58","95.8","115.42","True","1790199287.5452","1790199296.2477","10.937","8.5489","8.7014","0.1526","7386939277170.871","FLOP/s","True","16","20","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","153.27","26.65","171.5","58.7","61","94.9","132.78","True","1790199306.5425","1790199314.718","10.343","8.0404","8.1792","0.1388","7854029391708.7","FLOP/s","True","15","19","0x0000000000000400"
"2475","2346.7","2310","2452","13801","13801","13801","False","-128.3","below","163.07","56.2","179","60.5","62","96.5","140.06","True","1790199324.9198","1790199333.0078","9.808","7.9775","8.0842","0.1068","7916024606384.494","FLOP/s","True","15","18","0x0000000000000004;0x0000000000000400"
"2625","2372.3","2302","2610","13347.7","7001","13801","False","-252.7","below","155.74","27.26","175.12","60.3","63","93.3","134.33","True","1790199342.7679","1790199350.8586","9.828","7.9904","8.0976","0.1072","7903176290072.616","FLOP/s","True","15","18","0x0000000000000004;0x0000000000000400"
"2782","2353.7","2302","2610","13801","13801","13801","False","-428.3","below","158.14","27.9","174.36","60.6","63","94.7","138.23","True","1790199360.661","1790199368.7533","10.328","7.9981","8.095","0.0969","7895641556348.918","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000400"
"2932","2341.9","2302","2580","13801","13801","13801","False","-590.1","below","160.07","41.99","176.57","61.1","63","96.5","137.98","True","1790199379.0201","1790199387.1317","9.827","8.0114","8.1061","0.0948","7882534266127.852","FLOP/s","True","15","18","0x0000000000000004;0x0000000000000400"
"3090","2342.7","2302","2520","13801","13801","13801","False","-747.3","below","164","62.08","178.28","62.1","64","99.9","142.28","True","1790199396.8955","1790199405.0043","10.31","8.0071","8.1083","0.1012","7886713905709.914","FLOP/s","True","15","19","0x0000000000000400"
