target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1230.0,2855.5149027847383,44.54,13801.0,1790203840.8402,1790203859.2152,0.72,1440.0,36,-420
1395,1387.0,3224.1306078486496,52.51,13801.0,1790203870.0353,1790203886.3814,0.755,1605.0,32,-420
1545,1537.0,3569.978310309408,63.29,13801.0,1790203897.1092,1790203911.8176,0.795,1785.0,30,-420
1702,1695.0,3934.777825974386,73.01,13801.0,1790203922.0297,1790203935.3986,0.84,1942.0,26,-420
1852,1839.8,4220.042393704635,79.4,13801.0,1790203945.8283,1790203958.2828,0.84,1942.0,25,-420
2010,2002.0,4652.409639762052,89.69,13801.0,1790203968.5599,1790203979.8741,0.885,2085.0,23,-420
2167,2160.0,5016.4860231277025,106.36,13801.0,1790203990.1491,1790204000.6638,0.93,2212.0,21,-420
2317,2310.0,5364.121022826076,128.6,13801.0,1790204011.2377,1790204021.0643,0.98,2332.0,19,-420
2475,2411.9,5584.136625633867,148.44,13801.0,1790204031.2196,1790204040.63,1.02,2415.0,19,-420
2625,2408.8,5580.725201903432,148.99,13801.0,1790204050.6961,1790204060.1176,1.02,2415.0,19,-420
2782,2409.2,5579.8770691694235,149.91,13801.0,1790204070.1893,1790204079.6162,1.02,2415.0,18,-420
2932,2409.6,5579.959953477884,149.45,13801.0,1790204089.6851,1790204099.1232,1.02,2415.0,19,-420
3090,2408.8,5581.113677346885,150.46,13801.0,1790204109.1869,1790204118.5958,1.02,2415.0,19,-420
