"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1230","1230","1230","13079.3","810","13801","True","-7","none","58.22","10.88","63.99","42","43","93.4","51.48","True","1790201806.0905","1790201815.7327","11.449","9.5136","9.6406","0.127","201432139041.32635","FLOP/s","True","18","21","0x0000000000000400"
"1395","1387","1387","1387","13036.8","810","13801","True","-8","none","63.73","11.55","68.81","42.5","43","94.1","56.71","True","1790201825.6079","1790201834.9119","11.457","9.1534","9.3041","0.1507","209358893366.76797","FLOP/s","True","17","21","0x0000000000000400"
"1545","1537","1537","1537","13036.8","810","13801","True","-8","none","68.28","13.55","73.62","42.8","43","93.5","60.04","True","1790201845.1302","1790201854.1875","10.905","8.9166","9.0572","0.1406","214919400745.13995","FLOP/s","True","17","20","0x0000000000000400"
"1702","1695","1695","1695","13376","7001","13801","True","-7","none","72.8","17.94","80.12","43.6","44","93.8","64.83","True","1790201864.061","1790201872.9401","10.9","8.7421","8.8759","0.1339","219209207592.46158","FLOP/s","True","16","20","0x0000000000000400"
"1852","1822.5","1815","1837","13401","7001","13801","True","-29.5","none","70.42","17.96","80.73","43.6","45","93.5","63.39","True","1790201883.0302","1790201892.386","11.408","9.2259","9.3584","0.1324","207712445106.83368","FLOP/s","True","17","21","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","79.27","19.33","87.57","44.4","45","93.9","69.8","True","1790201902.4658","1790201911.1122","10.372","8.5254","8.6489","0.1235","224779264664.19434","FLOP/s","True","16","19","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","86.64","23.76","94.71","45.7","47","97.1","76.32","True","1790201920.8969","1790201929.4843","10.357","8.4395","8.5919","0.1524","227067974992.01465","FLOP/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","96.03","34.15","104.29","47.5","48","98.1","84.63","True","1790201939.2983","1790201947.8861","10.303","8.4561","8.5936","0.1375","226623327171.57886","FLOP/s","True","16","19","0x0000000000000400"
"2475","2452.5","2452","2460","13801","13801","13801","True","-22.5","none","105.77","49.23","112.9","49","50","97.7","93.17","True","1790201957.6584","1790201966.1444","10.313","8.3323","8.4868","0.1545","229989092776.36462","FLOP/s","True","16","19","0x0000000000000400"
"2625","2452.5","2452","2460","13376","7001","13801","False","-172.5","below","101.64","26.07","113.14","49.1","50","93.8","89.72","True","1790201976.0342","1790201984.5105","10.375","8.3281","8.4756","0.1475","230106290033.62708","FLOP/s","True","16","19","0x0000000000000400"
"2782","2452.5","2452","2460","13801","13801","13801","False","-329.5","below","102.84","26.56","113.05","49.6","51","94.4","90.73","True","1790201994.4442","1790202002.9242","10.328","8.3329","8.4817","0.1489","229973476598.61984","FLOP/s","True","16","19","0x0000000000000400"
"2932","2452.1","2445","2460","13801","13801","13801","False","-479.9","below","104.55","36.52","113.43","50.3","51","97.3","92.68","True","1790202012.7982","1790202021.2643","10.383","8.332","8.4705","0.1385","229998527543.05234","FLOP/s","True","15","19","0x0000000000000400"
"3090","2451.6","2445","2460","13801","13801","13801","False","-638.4","below","105.55","43.72","113.64","50.5","51","94.8","93.05","True","1790202031.2255","1790202039.7104","10.344","8.3306","8.4817","0.1511","230037279482.84686","FLOP/s","True","16","19","0x0000000000000400"
