"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1232.1","1230","1237","13801","13801","13801","True","-4.9","none","62.43","42.44","64.29","46.4","47","98.8","56.5","True","1790200698.2574","1790200714.3255","18.534","15.8579","16.0649","0.207","8320230999880.873","FLOP/s","True","30","34","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","65.65","37.89","70.93","46.5","47","98.1","59.67","True","1790200724.8466","1790200740.3082","18.341","15.2664","15.4607","0.1942","8642588946216.125","FLOP/s","True","29","34","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","80.74","57.89","82.85","48.6","49","97.6","71.44","True","1790200751.0774","1790200763.8308","15.244","12.5455","12.7521","0.2066","10517034500970.357","FLOP/s","True","23","28","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","93.49","33.17","99.03","50.9","52","98.5","81.4","True","1790200774.4043","1790200785.9211","14.172","11.3726","11.5112","0.1386","11601726468227.746","FLOP/s","True","21","26","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","113.88","83.82","117.36","53.3","54","98.4","98.64","True","1790200796.4881","1790200807.0342","13.094","10.4231","10.5486","0.1255","12658595619662.309","FLOP/s","True","19","24","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","121.23","74.76","126.5","54.5","56","100","103.53","True","1790200817.6002","1790200827.4712","12.446","9.7149","9.8674","0.1525","13581331897391.209","FLOP/s","True","18","23","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","137.88","85.13","144.31","58.1","59","99.8","115.4","True","1790200838.0682","1790200847.2503","11.422","9.0415","9.1823","0.1408","14592900412596.168","FLOP/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","167.71","99.76","176.96","63","65","98.4","139.79","True","1790200857.5761","1790200866.0494","10.892","8.343","8.4735","0.1305","15814693751124.69","FLOP/s","True","15","20","0x0000000000000400"
"2475","2334.8","2325","2362","13801","13801","13801","False","-140.2","below","176.59","137.68","182.04","64.5","66","99.4","146.55","True","1790200876.422","1790200884.8005","10.392","8.2203","8.3723","0.152","16050625152473.977","FLOP/s","True","15","19","0x0000000000000400"
"2625","2337.3","2325","2407","13801","13801","13801","False","-287.7","below","177.35","147.63","182.66","65.1","67","100","146.89","True","1790200894.8649","1790200903.2437","10.881","8.2278","8.3761","0.1482","16035991820006.172","FLOP/s","True","15","20","0x0000000000000400"
"2782","2355.2","2317","2542","13801","13801","13801","False","-426.8","below","172.96","80.91","180.38","65.2","67","100","142.4","True","1790200913.7664","1790200922.142","10.377","8.233","8.3696","0.1367","16025958441913.998","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000400"
"2932","2353.9","2325","2475","13801","13801","13801","False","-578.1","below","172.91","92.11","180.49","65.3","67","100","142.51","True","1790200932.1947","1790200940.5952","10.887","8.2389","8.4009","0.1619","16014346116262.688","FLOP/s","True","15","20","0x0000000000000004;0x0000000000000400"
"3090","2394.2","2317","2497","13801","13801","13801","False","-695.8","below","172.69","91.73","183.08","65.4","67","99.2","145.63","True","1790200951.2177","1790200959.994","11.381","8.6331","8.7808","0.1477","15283143337181.566","FLOP/s","True","16","21","0x0000000000000004;0x0000000000000400"
